,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,g_ID,Gene.name
307,4.39E+03,-0.5886458,0.1823711,-3.227735,1.25E-03,1.63E-02,ENSG00000108671,PSMD11
870,2.33E+03,-0.5928257,0.2002989,-2.959705,3.08E-03,3.27E-02,ENSG00000163683,SMIM14
85,2.36E+03,-0.5962038,0.1915263,-3.112908,1.85E-03,2.19E-02,ENSG00000068650,ATP11A
160,5.51E+03,-0.5964943,0.1995218,-2.989619,2.79E-03,3.03E-02,ENSG00000090863,GLG1
805,2.02E+04,-0.5977672,0.200257,-2.985001,2.84E-03,3.06E-02,ENSG00000158769,F11R
664,5.59E+03,-0.6073444,0.2106855,-2.882706,3.94E-03,3.93E-02,ENSG00000143437,ARNT
635,4.27E+03,-0.6177109,0.2131772,-2.89764,3.76E-03,3.79E-02,ENSG00000140992,PDPK1
778,1.29E+04,-0.6182198,0.2092681,-2.9542,3.13E-03,3.32E-02,ENSG00000155506,LARP1
762,3.24E+04,-0.6235898,0.2029463,-3.072683,2.12E-03,2.44E-02,ENSG00000153187,HNRNPU
556,2.65E+03,-0.6272716,0.2144996,-2.924348,3.45E-03,3.58E-02,ENSG00000134317,GRHL1
25,4.07E+03,-0.6276548,0.2243963,-2.797082,5.16E-03,4.79E-02,ENSG00000011454,RABGAP1
12,5.54E+03,-0.6357722,0.1907198,-3.33354,8.57E-04,1.21E-02,ENSG00000005339,CREBBP
376,7.13E+03,-0.6457822,0.1905307,-3.389386,7.00E-04,1.04E-02,ENSG00000116539,ASH1L
1227,3.25E+03,-0.6481864,0.2256187,-2.872928,4.07E-03,4.02E-02,ENSG00000184743,ATL3
202,2.44E+03,-0.6489283,0.2222525,-2.919779,3.50E-03,3.62E-02,ENSG00000100647,SUSD6
178,6.01E+03,-0.6520678,0.2239382,-2.91182,3.59E-03,3.68E-02,ENSG00000099204,ABLIM1
573,5.83E+03,-0.6534995,0.2065399,-3.164035,1.56E-03,1.93E-02,ENSG00000135720,DYNC1LI2
898,7.73E+02,-0.6539188,0.2308826,-2.832257,4.62E-03,4.42E-02,ENSG00000164902,PHAX
968,1.37E+03,-0.6546649,0.2253091,-2.90563,3.67E-03,3.73E-02,ENSG00000168763,CNNM3
452,3.05E+03,-0.6602918,0.2101724,-3.141667,1.68E-03,2.04E-02,ENSG00000124588,NQO2
662,2.72E+03,-0.6607072,0.2201741,-3.000839,2.69E-03,2.94E-02,ENSG00000143315,PIGM
710,2.55E+03,-0.6626498,0.1991935,-3.326664,8.79E-04,1.23E-02,ENSG00000147548,NSD3
1011,1.81E+03,-0.66478,0.2329795,-2.853384,4.33E-03,4.21E-02,ENSG00000171467,ZNF318
849,1.93E+03,-0.6665852,0.2186345,-3.048856,2.30E-03,2.59E-02,ENSG00000162402,USP24
1138,9.89E+02,-0.6668165,0.2240803,-2.975793,2.92E-03,3.14E-02,ENSG00000179241,LDLRAD3
1185,3.39E+03,-0.6725339,0.2312515,-2.908236,3.63E-03,3.71E-02,ENSG00000182568,SATB1
854,5.10E+03,-0.672613,0.2250822,-2.9883,2.81E-03,3.04E-02,ENSG00000162613,FUBP1
1040,3.80E+03,-0.6780743,0.2409209,-2.81451,4.89E-03,4.59E-02,ENSG00000172466,ZNF24
908,3.44E+03,-0.6813326,0.2147383,-3.172851,1.51E-03,1.89E-02,ENSG00000165219,GAPVD1
885,1.93E+03,-0.6846331,0.2427777,-2.82,4.80E-03,4.54E-02,ENSG00000164164,OTUD4
320,3.09E+03,-0.6885338,0.2120422,-3.247155,1.17E-03,1.55E-02,ENSG00000110048,OSBP
937,2.59E+03,-0.6893655,0.233332,-2.95444,3.13E-03,3.32E-02,ENSG00000167258,CDK12
657,4.97E+03,-0.6969436,0.2375155,-2.934308,3.34E-03,3.50E-02,ENSG00000143126,CELSR2
54,4.07E+03,-0.6974775,0.1767598,-3.945905,7.95E-05,1.81E-03,ENSG00000049618,ARID1B
36,2.13E+03,-0.6998043,0.2509048,-2.789123,5.29E-03,4.87E-02,ENSG00000024048,UBR2
124,2.31E+03,-0.7061237,0.2450059,-2.882069,3.95E-03,3.93E-02,ENSG00000082701,GSK3B
1362,3.92E+03,-0.7093044,0.2521176,-2.813388,4.90E-03,4.60E-02,ENSG00000198642,KLHL9
175,1.14E+03,-0.7098528,0.2452676,-2.894197,3.80E-03,3.81E-02,ENSG00000095951,HIVEP1
1135,1.21E+03,-0.7107664,0.2346455,-3.029107,2.45E-03,2.73E-02,ENSG00000178935,ZNF552
78,2.28E+03,-0.7115478,0.2517516,-2.826388,4.71E-03,4.48E-02,ENSG00000066084,DIP2B
309,4.59E+03,-0.712442,0.2082212,-3.421563,6.23E-04,9.54E-03,ENSG00000108946,PRKAR1A
887,1.05E+03,-0.7124678,0.2513131,-2.834981,4.58E-03,4.39E-02,ENSG00000164199,ADGRV1
409,2.16E+03,-0.7148285,0.2307924,-3.09728,1.95E-03,2.28E-02,ENSG00000120008,WDR11
199,3.41E+03,-0.7252534,0.2027488,-3.577103,3.47E-04,6.02E-03,ENSG00000100393,EP300
699,9.67E+03,-0.7283308,0.1716735,-4.242535,2.21E-05,6.18E-04,ENSG00000146223,RPL7L1
371,3.43E+03,-0.7303099,0.2548131,-2.866061,4.16E-03,4.08E-02,ENSG00000116199,FAM20B
1027,4.13E+03,-0.7319897,0.2279907,-3.210612,1.32E-03,1.70E-02,ENSG00000171940,ZNF217
294,2.59E+03,-0.7331457,0.225314,-3.253884,1.14E-03,1.52E-02,ENSG00000107186,MPDZ
785,1.28E+04,-0.7337113,0.2411919,-3.042023,2.35E-03,2.64E-02,ENSG00000156467,UQCRB
676,1.66E+03,-0.7349536,0.220058,-3.339817,8.38E-04,1.19E-02,ENSG00000144233,AMMECR1L
512,1.19E+04,-0.7404645,0.2564583,-2.88727,3.89E-03,3.88E-02,ENSG00000130396,AFDN
169,2.74E+03,-0.7424288,0.2611699,-2.842704,4.47E-03,4.31E-02,ENSG00000093000,NUP50
131,1.38E+03,-0.7446821,0.2552852,-2.91706,3.53E-03,3.63E-02,ENSG00000084112,SSH1
239,1.45E+03,-0.7448038,0.2594366,-2.870851,4.09E-03,4.04E-02,ENSG00000103994,ZNF106
284,2.57E+03,-0.7539314,0.2551277,-2.955114,3.13E-03,3.32E-02,ENSG00000105778,AVL9
246,1.41E+04,-0.7582288,0.2470226,-3.069472,2.14E-03,2.46E-02,ENSG00000104517,UBR5
682,1.97E+03,-0.7611964,0.2319812,-3.281284,1.03E-03,1.40E-02,ENSG00000144730,IL17RD
555,2.98E+03,-0.7618953,0.2291702,-3.324583,8.86E-04,1.24E-02,ENSG00000134313,KIDINS220
1464,2.45E+03,-0.7622652,0.2052616,-3.713628,2.04E-04,3.97E-03,ENSG00000213079,SCAF8
184,3.62E+03,-0.7653859,0.2442431,-3.133705,1.73E-03,2.08E-02,ENSG00000099942,CRKL
697,7.63E+03,-0.7675664,0.2177594,-3.524837,4.24E-04,7.06E-03,ENSG00000145996,CDKAL1
1379,9.72E+02,-0.7688799,0.2744273,-2.801762,5.08E-03,4.74E-02,ENSG00000204104,TRAF3IP1
1232,2.96E+03,-0.7697207,0.2728664,-2.82087,4.79E-03,4.54E-02,ENSG00000184863,RBM33
877,1.30E+03,-0.7709177,0.272327,-2.830853,4.64E-03,4.43E-02,ENSG00000163840,DTX3L
1228,9.91E+02,-0.7710537,0.2774719,-2.778853,5.46E-03,4.98E-02,ENSG00000184752,NDUFA12
3,2.35E+03,-0.7721825,0.2344308,-3.29386,9.88E-04,1.35E-02,ENSG00000001629,ANKIB1
802,4.75E+03,-0.7746499,0.2657332,-2.915142,3.56E-03,3.65E-02,ENSG00000158604,TMED4
442,2.40E+03,-0.7746683,0.2416809,-3.205335,1.35E-03,1.73E-02,ENSG00000123836,PFKFB2
726,1.87E+03,-0.78049,0.2183395,-3.574663,3.51E-04,6.06E-03,ENSG00000148331,ASB6
601,9.14E+02,-0.7812472,0.278506,-2.805136,5.03E-03,4.70E-02,ENSG00000137413,TAF8
761,1.82E+03,-0.7882173,0.2459855,-3.204324,1.35E-03,1.73E-02,ENSG00000153179,RASSF3
1455,3.32E+03,-0.7889275,0.2129621,-3.704544,2.12E-04,4.08E-03,ENSG00000205730,ITPRIPL2
314,7.16E+03,-0.7909733,0.2751662,-2.874529,4.05E-03,4.00E-02,ENSG00000109606,DHX15
