baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,ensembl_gene_id,DE_comparison,gene_symbol,chr
126.11,1.43,0.54,2.65,0.00798,0.02772,ENSG00000103740,Bmet_Apri,ACSBG1,15
533.18,-1.06,0.24,-4.5,1e-05,8e-05,ENSG00000103852,Bmet_Apri,TTC23,15
39.83,-1.59,0.42,-3.83,0.00013,0.00094,ENSG00000104043,Bmet_Apri,ATP8B4,15
19.01,1.41,0.9,1.57,0.11757,0.22891,ENSG00000104044,Bmet_Apri,OCA2,15
788.78,-1,0.23,-4.34,1e-05,0.00015,ENSG00000104055,Bmet_Apri,TGM5,15
352.36,-2.24,0.35,-6.42,0,0,ENSG00000104081,Bmet_Apri,BMF,15
126.05,-2.98,1.08,-2.76,0.00583,0.02153,ENSG00000104213,Bmet_Apri,PDGFRL,8
15.88,1.96,1.07,1.83,0.06704,0.1491,ENSG00000104219,Bmet_Apri,ZDHHC2,8
5.01,-5.88,2.44,-2.41,0.01583,0.04811,ENSG00000104237,Bmet_Apri,RP1,8
55.33,2.25,1.45,1.56,0.11951,0.23183,ENSG00000104313,Bmet_Apri,EYA1,8
140.25,1.04,0.96,1.08,0.27889,0.43047,ENSG00000104327,Bmet_Apri,CALB1,8
30920.94,-1.03,0.18,-5.78,0,0,ENSG00000104341,Bmet_Apri,LAPTM4B,8
3241.08,-1.04,0.12,-9,0,0,ENSG00000104365,Bmet_Apri,IKBKB,8
157.49,-4.47,0.47,-9.43,0,0,ENSG00000104368,Bmet_Apri,PLAT,8
7.69,-1.16,0.74,-1.56,0.11844,0.23037,ENSG00000104371,Bmet_Apri,DKK4,8
21022.17,-1.8,0.4,-4.5,1e-05,8e-05,ENSG00000104419,Bmet_Apri,NDRG1,8
137.06,3.98,0.7,5.71,0,0,ENSG00000104435,Bmet_Apri,STMN2,8
3304.45,1.1,1.03,1.07,0.28538,0.43717,ENSG00000104524,Bmet_Apri,PYCR3,8
19.98,-6.42,1.83,-3.51,0.00045,0.00269,ENSG00000104537,Bmet_Apri,ANXA13,8
1518.25,-1.7,0.68,-2.5,0.01252,0.0398,ENSG00000104687,Bmet_Apri,GSR,8
12.29,5.5,1.67,3.29,0.001,0.00514,ENSG00000104722,Bmet_Apri,NEFM,8
1853.46,1.37,1,1.37,0.16961,0.29976,ENSG00000104738,Bmet_Apri,MCM4,8
0.13,-1.52,4.08,-0.37,0.70994,,ENSG00000104755,Bmet_Apri,ADAM2,8
2.07,1.74,2.18,0.8,0.4249,0.57402,ENSG00000104760,Bmet_Apri,FGL1,8
4650.84,-2.12,0.39,-5.43,0,0,ENSG00000104763,Bmet_Apri,ASAH1,8
10118.13,1.25,0.34,3.68,0.00023,0.00155,ENSG00000104783,Bmet_Apri,KCNN4,19
6396.7,-2.15,0.61,-3.53,0.00042,0.00254,ENSG00000104805,Bmet_Apri,NUCB1,19
0.52,-2.5,4.04,-0.62,0.53613,,ENSG00000104818,Bmet_Apri,CGB2,19
2934.05,1.49,0.44,3.36,0.00078,0.00422,ENSG00000104823,Bmet_Apri,ECH1,19
900.39,1.15,0.47,2.46,0.01391,0.04332,ENSG00000104825,Bmet_Apri,NFKBIB,19
3.1,1.07,1.52,0.7,0.4809,0.62473,ENSG00000104827,Bmet_Apri,CGB3,19
14.71,2.37,0.91,2.6,0.00925,0.03115,ENSG00000104833,Bmet_Apri,TUBB4A,19
39.97,1.23,0.38,3.21,0.00133,0.00647,ENSG00000104848,Bmet_Apri,KCNA7,19
2186.11,9.94,0.41,24.46,0,0,ENSG00000104879,Bmet_Apri,CKM,19
55.87,-4.07,1.19,-3.41,0.00064,0.00357,ENSG00000104888,Bmet_Apri,SLC17A7,19
157.52,-1.25,0.38,-3.27,0.00108,0.00549,ENSG00000104894,Bmet_Apri,CD37,19
2751.98,1.1,0.26,4.24,2e-05,0.00022,ENSG00000104899,Bmet_Apri,AMH,19
93.64,1.34,0.69,1.95,0.05098,0.12123,ENSG00000104903,Bmet_Apri,LYL1,19
0.15,1.41,3.95,0.36,0.72192,,ENSG00000104921,Bmet_Apri,FCER2,19
2.95,-5.13,2.67,-1.92,0.05473,0.12796,ENSG00000104938,Bmet_Apri,CLEC4M,19
150.03,-1.22,0.39,-3.14,0.0017,0.00796,ENSG00000104953,Bmet_Apri,TLE6,19
9.43,-6.78,3.64,-1.86,0.06264,0.14178,ENSG00000104970,Bmet_Apri,KIR3DX1,19
7.73,2.13,2.22,0.96,0.33863,0.4925,ENSG00000104972,Bmet_Apri,LILRB1,19
144.21,4.39,0.43,10.33,0,0,ENSG00000105048,Bmet_Apri,TNNT1,19
1161.57,1.02,0.51,2,0.04552,0.1108,ENSG00000105204,Bmet_Apri,DYRK1B,19
0.24,-2,4.08,-0.49,0.62428,,ENSG00000105205,Bmet_Apri,CLC,19
0.33,-2,4.08,-0.49,0.62428,,ENSG00000105246,Bmet_Apri,EBI3,19
0.3,-2,4.08,-0.49,0.62428,,ENSG00000105251,Bmet_Apri,SHD,19
1.05,-3.59,3.54,-1.01,0.3107,,ENSG00000105255,Bmet_Apri,FSD1,19
1.25,-1.26,3.54,-0.36,0.7207,0.81389,ENSG00000105261,Bmet_Apri,OVOL3,19
188.52,1.1,0.39,2.84,0.00457,0.01761,ENSG00000105270,Bmet_Apri,CLIP3,19
80.28,1.59,0.52,3.05,0.00229,0.01015,ENSG00000105290,Bmet_Apri,APLP1,19
320.44,1.29,0.57,2.28,0.02281,0.06434,ENSG00000105329,Bmet_Apri,TGFB1,19
53.74,1.12,1.12,1,0.31757,0.47129,ENSG00000105371,Bmet_Apri,ICAM4,19
0.59,-2.82,3.94,-0.72,0.47358,,ENSG00000105376,Bmet_Apri,ICAM5,19
5.2,-1.54,1.25,-1.24,0.21633,0.35838,ENSG00000105383,Bmet_Apri,CD33,19
49.94,-1.77,0.78,-2.27,0.02315,0.06518,ENSG00000105392,Bmet_Apri,CRX,19
44.35,2.15,1.17,1.83,0.06698,0.149,ENSG00000105409,Bmet_Apri,ATP1A3,19
2270.72,-1.51,0.52,-2.88,0.00392,0.01565,ENSG00000105426,Bmet_Apri,PTPRS,19
135.42,1.35,0.27,5.01,0,1e-05,ENSG00000105427,Bmet_Apri,CNFN,19
11.1,1.27,0.66,1.94,0.0529,0.12488,ENSG00000105467,Bmet_Apri,SYNGR4,19
71,3.17,1.39,2.28,0.02246,0.06355,ENSG00000105472,Bmet_Apri,CLEC11A,19
5.77,-6.08,2.36,-2.57,0.01013,0.03351,ENSG00000105492,Bmet_Apri,SIGLEC6,19
0.16,-1.52,4.08,-0.37,0.70994,,ENSG00000105507,Bmet_Apri,CABP5,19
206.74,1.59,0.35,4.58,0,6e-05,ENSG00000105523,Bmet_Apri,FAM83E,19
2.43,2.9,1.64,1.76,0.07792,0.16712,ENSG00000105550,Bmet_Apri,FGF21,19
13.65,2.32,1.54,1.5,0.1331,0.25073,ENSG00000105605,Bmet_Apri,CACNG7,19
6.62,-6.28,2.42,-2.59,0.00957,0.03203,ENSG00000105609,Bmet_Apri,LILRB5,19
80.95,-1.93,0.3,-6.41,0,0,ENSG00000105613,Bmet_Apri,MAST1,19
171.58,2.02,1.11,1.83,0.06776,0.15028,ENSG00000105617,Bmet_Apri,LENG1,19
72.6,1.26,0.68,1.86,0.06355,0.14332,ENSG00000105639,Bmet_Apri,JAK3,19
58.95,3.65,0.54,6.74,0,0,ENSG00000105664,Bmet_Apri,COMP,19
38.84,1.12,0.38,2.98,0.00291,0.01234,ENSG00000105672,Bmet_Apri,ETV2,19
17,5.23,0.91,5.72,0,0,ENSG00000105675,Bmet_Apri,ATP4A,19
9.92,1.61,1.42,1.14,0.25498,0.40317,ENSG00000105695,Bmet_Apri,MAG,19
3.4,1.48,1.09,1.36,0.17443,0.30581,ENSG00000105696,Bmet_Apri,TMEM59L,19
13.94,-5.91,2.22,-2.67,0.00769,0.02689,ENSG00000105697,Bmet_Apri,HAMP,19
160.93,1.52,0.32,4.82,0,2e-05,ENSG00000105711,Bmet_Apri,SCN1B,19
51.02,1.38,0.32,4.36,1e-05,0.00014,ENSG00000105784,Bmet_Apri,RUNDC3B,7
3361.76,1.21,0.22,5.58,0,0,ENSG00000105821,Bmet_Apri,DNAJC2,7
0.66,-2.95,4.06,-0.73,0.46723,,ENSG00000105825,Bmet_Apri,TFPI2,7
969.08,1.09,0.24,4.61,0,5e-05,ENSG00000105829,Bmet_Apri,BET1,7
1569.57,-2.58,0.64,-4.05,5e-05,0.00043,ENSG00000105854,Bmet_Apri,PON2,7
1650.14,1.02,0.25,4.07,5e-05,0.00041,ENSG00000105855,Bmet_Apri,ITGB8,7
23.98,3.41,0.86,3.98,7e-05,0.00055,ENSG00000105880,Bmet_Apri,DLX5,7
133.35,1.28,0.35,3.65,0.00026,0.00172,ENSG00000105894,Bmet_Apri,PTN,7
7.89,-1.96,1.14,-1.73,0.08407,0.17747,ENSG00000105928,Bmet_Apri,GSDME,7
195.28,1.1,0.37,3,0.0027,0.01163,ENSG00000105974,Bmet_Apri,CAV1,7
3.15,1.82,1.84,0.99,0.32301,0.47682,ENSG00000105991,Bmet_Apri,HOXA1,7
10.7,2.91,1.24,2.35,0.01861,0.05454,ENSG00000105996,Bmet_Apri,HOXA2,7
