chr,cell_id,mean_reads,mean_copy,clone_id
7,SA919X7XB05691-A96204B-R33-C12,238.51,2.91,B
7,SA919X7XB05691-A96204B-R33-C13,343.63,2.91,B
7,SA919X7XB05691-A96204B-R33-C16,255.32,2.89,B
7,SA919X7XB05691-A96204B-R33-C17,256.78,2.97,B
7,SA919X7XB05691-A96204B-R33-C18,240.61,2.92,B
7,SA919X7XB05691-A96204B-R33-C20,252.79,2.96,B
7,SA919X7XB05691-A96204B-R33-C21,365.72,3.05,B
7,SA919X7XB05691-A96204B-R33-C23,248.36,2.93,B
7,SA919X7XB05691-A96204B-R33-C26,206.3,2.95,B
7,SA919X7XB05691-A96204B-R33-C29,170.72,3.05,B
7,SA919X7XB05691-A96204B-R33-C31,260.62,2.94,B
7,SA919X7XB05691-A96204B-R33-C32,249.55,3,B
7,SA919X7XB05691-A96204B-R33-C34,137,2.97,B
7,SA919X7XB05691-A96204B-R33-C37,131.88,2.95,B
7,SA919X7XB05691-A96204B-R33-C39,344.88,3,B
7,SA919X7XB05691-A96204B-R33-C46,350.98,2.98,B
7,SA919X7XB05691-A96204B-R33-C47,237.25,2.91,B
7,SA919X7XB05691-A96204B-R33-C48,230.52,2.94,B
7,SA919X7XB05691-A96204B-R33-C49,218.98,2.92,B
7,SA919X7XB05691-A96204B-R33-C50,208.7,2.96,B
7,SA919X7XB05691-A96204B-R33-C54,212.53,2.9,B
7,SA919X7XB05691-A96204B-R33-C55,228.49,2.99,B
7,SA919X7XB05691-A96204B-R33-C58,181.21,2.95,B
7,SA919X7XB05691-A96204B-R33-C59,212.84,2.94,B
7,SA919X7XB05691-A96204B-R33-C61,221.34,2.93,B
7,SA919X7XB05691-A96204B-R33-C65,157.9,2.89,B
7,SA919X7XB05691-A96204B-R33-C67,219.82,2.93,B
7,SA919X7XB05691-A96204B-R33-C69,208.43,2.95,B
7,SA919X7XB05691-A96204B-R34-C10,207.07,2.88,B
7,SA919X7XB05691-A96204B-R34-C11,243.34,2.93,B
7,SA919X7XB05691-A96204B-R34-C12,248.35,2.95,B
7,SA919X7XB05691-A96204B-R34-C13,299.4,2.92,B
7,SA919X7XB05691-A96204B-R34-C14,247.71,2.94,B
7,SA919X7XB05691-A96204B-R34-C15,439.19,3,B
7,SA919X7XB05691-A96204B-R34-C16,278.52,2.95,B
7,SA919X7XB05691-A96204B-R34-C17,301.18,2.93,B
7,SA919X7XB05691-A96204B-R34-C19,218.63,2.9,B
7,SA919X7XB05691-A96204B-R34-C21,232.83,2.9,B
7,SA919X7XB05691-A96204B-R34-C24,317.06,2.96,B
7,SA919X7XB05691-A96204B-R34-C26,226.59,2.95,B
7,SA919X7XB05691-A96204B-R34-C27,209.56,2.94,B
7,SA919X7XB05691-A96204B-R34-C28,289.27,2.92,B
7,SA919X7XB05691-A96204B-R34-C29,227.82,2.96,B
7,SA919X7XB05691-A96204B-R34-C32,277.17,2.95,B
7,SA919X7XB05691-A96204B-R34-C33,212.69,2.9,B
7,SA919X7XB05691-A96204B-R34-C34,163.2,2.96,B
7,SA919X7XB05691-A96204B-R34-C35,246.75,2.95,B
7,SA919X7XB05691-A96204B-R34-C37,221.92,2.91,B
7,SA919X7XB05691-A96204B-R34-C39,270.29,2.98,B
7,SA919X7XB05691-A96204B-R34-C41,274.88,2.85,B
7,SA919X7XB05691-A96204B-R34-C42,368.14,3.01,B
7,SA919X7XB05691-A96204B-R34-C43,251.2,2.92,B
7,SA919X7XB05691-A96204B-R34-C45,174.3,3,B
7,SA919X7XB05691-A96204B-R34-C47,270.82,2.9,B
7,SA919X7XB05691-A96204B-R34-C48,269.33,2.91,B
7,SA919X7XB05691-A96204B-R34-C56,286.02,2.99,B
7,SA919X7XB05691-A96204B-R34-C57,287.8,2.9,B
7,SA919X7XB05691-A96204B-R34-C59,224.98,2.93,B
7,SA919X7XB05691-A96204B-R34-C62,224.95,2.92,B
7,SA919X7XB05691-A96204B-R34-C63,266.2,2.92,B
7,SA919X7XB05691-A96204B-R34-C66,266.24,2.9,B
7,SA919X7XB05691-A96204B-R34-C67,249.98,2.97,B
7,SA919X7XB05691-A96204B-R34-C70,242.85,2.95,B
7,SA919X7XB05691-A96204B-R35-C07,264.17,2.93,B
7,SA919X7XB05691-A96204B-R35-C09,394,2.94,B
7,SA919X7XB05691-A96204B-R35-C12,224.6,3.1,B
7,SA919X7XB05691-A96204B-R35-C14,229.8,2.98,B
7,SA919X7XB05691-A96204B-R35-C23,280.43,3.03,B
7,SA919X7XB05691-A96204B-R35-C24,305.69,2.89,B
7,SA919X7XB05691-A96204B-R35-C25,248.78,2.96,B
7,SA919X7XB05691-A96204B-R35-C28,285.23,2.87,B
7,SA919X7XB05691-A96204B-R35-C31,274.43,2.96,B
7,SA919X7XB05691-A96204B-R35-C33,197.98,2.99,B
7,SA919X7XB05691-A96204B-R35-C36,158.93,2.89,B
7,SA919X7XB05691-A96204B-R35-C37,222.82,2.92,B
7,SA919X7XB05691-A96204B-R35-C39,285.72,2.92,B
7,SA919X7XB05691-A96204B-R35-C45,167.74,2.96,B
7,SA919X7XB05691-A96204B-R35-C47,210.82,2.92,B
7,SA919X7XB05691-A96204B-R35-C50,195.45,2.9,B
7,SA919X7XB05691-A96204B-R35-C51,180.51,2.95,B
7,SA919X7XB05691-A96204B-R35-C58,186.4,2.92,B
7,SA919X7XB05691-A96204B-R35-C59,224.96,2.94,B
7,SA919X7XB05691-A96204B-R35-C66,229.88,2.91,B
7,SA919X7XB05691-A96204B-R36-C07,218.14,2.98,B
7,SA919X7XB05691-A96204B-R36-C10,175.55,2.9,B
7,SA919X7XB05691-A96204B-R36-C14,195.41,2.94,B
7,SA919X7XB05691-A96204B-R36-C16,232.88,2.98,B
7,SA919X7XB05691-A96204B-R36-C17,313.58,2.94,B
7,SA919X7XB05691-A96204B-R36-C25,294.62,2.96,A
7,SA919X7XB05691-A96204B-R36-C28,202.12,2.83,B
7,SA919X7XB05691-A96204B-R36-C30,177.22,2.88,B
7,SA919X7XB05691-A96204B-R36-C32,200.25,2.98,B
7,SA919X7XB05691-A96204B-R36-C37,163.61,2.9,B
7,SA919X7XB05691-A96204B-R36-C38,161.03,2.94,B
7,SA919X7XB05691-A96204B-R36-C39,212.11,2.95,B
7,SA919X7XB05691-A96204B-R36-C42,194.88,2.93,B
7,SA919X7XB05691-A96204B-R36-C44,219.64,2.91,B
7,SA919X7XB05691-A96204B-R36-C49,187.32,2.94,B
7,SA919X7XB05691-A96204B-R36-C52,211.46,2.89,B
7,SA919X7XB05691-A96204B-R36-C55,197.23,2.92,B
7,SA919X7XB05691-A96204B-R36-C58,169.79,2.96,B
7,SA919X7XB05691-A96204B-R36-C63,199.28,2.99,B
7,SA919X7XB05691-A96204B-R36-C64,199.5,2.94,B
7,SA919X7XB05691-A96204B-R36-C65,156.16,2.93,B
7,SA919X7XB05691-A96204B-R37-C08,331.82,2.99,B
7,SA919X7XB05691-A96204B-R37-C10,168.42,2.99,B
7,SA919X7XB05691-A96204B-R37-C12,198.05,2.98,B
7,SA919X7XB05691-A96204B-R37-C13,253.78,2.92,B
7,SA919X7XB05691-A96204B-R37-C16,336.81,2.95,B
7,SA919X7XB05691-A96204B-R37-C17,329.92,2.95,B
7,SA919X7XB05691-A96204B-R37-C20,203.91,2.93,B
7,SA919X7XB05691-A96204B-R37-C22,213.39,2.95,B
7,SA919X7XB05691-A96204B-R37-C23,247.18,2.95,B
7,SA919X7XB05691-A96204B-R37-C24,254.65,2.95,B
7,SA919X7XB05691-A96204B-R37-C26,251.32,2.94,B
7,SA919X7XB05691-A96204B-R37-C27,259.29,3.02,B
7,SA919X7XB05691-A96204B-R37-C28,338.07,3.01,B
7,SA919X7XB05691-A96204B-R37-C31,228.13,2.97,B
7,SA919X7XB05691-A96204B-R37-C32,229.06,2.91,B
7,SA919X7XB05691-A96204B-R37-C35,204.47,2.87,B
7,SA919X7XB05691-A96204B-R37-C36,208.58,2.96,B
7,SA919X7XB05691-A96204B-R37-C38,168.68,2.94,B
7,SA919X7XB05691-A96204B-R37-C39,243.9,2.9,B
7,SA919X7XB05691-A96204B-R37-C40,219.2,2.92,B
7,SA919X7XB05691-A96204B-R37-C41,228.46,2.84,B
7,SA919X7XB05691-A96204B-R37-C42,209.48,2.98,B
7,SA919X7XB05691-A96204B-R37-C44,242.98,2.93,B
7,SA919X7XB05691-A96204B-R37-C46,249.18,2.87,B
7,SA919X7XB05691-A96204B-R37-C47,245.91,2.92,B
7,SA919X7XB05691-A96204B-R37-C49,210.54,2.95,B
7,SA919X7XB05691-A96204B-R37-C50,185.21,2.97,B
7,SA919X7XB05691-A96204B-R37-C55,220.82,2.95,B
7,SA919X7XB05691-A96204B-R37-C57,232.22,2.95,B
7,SA919X7XB05691-A96204B-R37-C58,191.31,2.94,B
7,SA919X7XB05691-A96204B-R37-C60,212.12,3.01,B
7,SA919X7XB05691-A96204B-R37-C63,260.09,3,B
7,SA919X7XB05691-A96204B-R37-C64,240.93,2.88,B
7,SA919X7XB05691-A96204B-R37-C70,221.79,2.95,B
7,SA919X7XB05691-A96204B-R38-C11,311.71,3,B
7,SA919X7XB05691-A96204B-R38-C18,196.02,2.92,B
7,SA919X7XB05691-A96204B-R38-C19,217.54,2.9,B
7,SA919X7XB05691-A96204B-R38-C20,247.02,2.94,B
7,SA919X7XB05691-A96204B-R38-C22,253.74,2.94,B
7,SA919X7XB05691-A96204B-R38-C23,199.43,2.94,B
7,SA919X7XB05691-A96204B-R38-C25,273.64,2.89,B
7,SA919X7XB05691-A96204B-R38-C30,223.11,2.91,B
7,SA919X7XB05691-A96204B-R38-C33,211.5,2.99,B
7,SA919X7XB05691-A96204B-R38-C34,153.99,2.92,B
7,SA919X7XB05691-A96204B-R38-C36,166.56,2.87,B
7,SA919X7XB05691-A96204B-R38-C38,179.7,2.86,B
7,SA919X7XB05691-A96204B-R38-C39,264.72,2.89,B
7,SA919X7XB05691-A96204B-R38-C40,255.47,2.88,B
7,SA919X7XB05691-A96204B-R38-C42,238.47,2.91,B
7,SA919X7XB05691-A96204B-R38-C44,267.32,2.93,B
7,SA919X7XB05691-A96204B-R38-C46,255.28,2.92,B
7,SA919X7XB05691-A96204B-R38-C47,241.45,2.88,B
7,SA919X7XB05691-A96204B-R38-C51,213.43,2.96,B
7,SA919X7XB05691-A96204B-R38-C56,276.54,2.87,B
7,SA919X7XB05691-A96204B-R38-C59,259.08,2.91,B
7,SA919X7XB05691-A96204B-R38-C60,328.47,2.92,B
7,SA919X7XB05691-A96204B-R38-C61,228.03,2.92,B
7,SA919X7XB05691-A96204B-R38-C66,256.6,2.93,B
7,SA919X7XB05691-A96204B-R38-C68,196.9,2.93,B
7,SA919X7XB05691-A96204B-R38-C70,195.84,2.97,B
7,SA919X7XB05691-A96204B-R39-C07,217.28,2.91,B
7,SA919X7XB05691-A96204B-R39-C10,225.48,2.96,B
7,SA919X7XB05691-A96204B-R39-C12,193.57,2.89,B
7,SA919X7XB05691-A96204B-R39-C15,206.04,2.93,B
7,SA919X7XB05691-A96204B-R39-C17,217.67,2.91,B
7,SA919X7XB05691-A96204B-R39-C19,165.02,2.92,B
7,SA919X7XB05691-A96204B-R39-C22,193.16,2.94,B
7,SA919X7XB05691-A96204B-R39-C23,187.8,2.8,B
7,SA919X7XB05691-A96204B-R39-C24,234.29,2.89,B
7,SA919X7XB05691-A96204B-R39-C29,185.9,2.91,B
7,SA919X7XB05691-A96204B-R39-C34,130.65,2.9,B
7,SA919X7XB05691-A96204B-R39-C36,139.23,2.92,B
7,SA919X7XB05691-A96204B-R39-C44,223.34,2.9,B
7,SA919X7XB05691-A96204B-R39-C52,203.14,2.95,B
7,SA919X7XB05691-A96204B-R39-C58,170.59,2.94,B
7,SA919X7XB05691-A96204B-R39-C62,175.07,2.97,B
7,SA919X7XB05691-A96204B-R39-C64,311.69,2.92,B
7,SA919X7XB05691-A96204B-R39-C66,208.62,2.91,B
7,SA919X7XB05691-A96204B-R39-C68,254.31,2.94,B
7,SA919X7XB05691-A96204B-R40-C11,191.03,2.91,B
7,SA919X7XB05691-A96204B-R40-C13,254.17,2.96,B
7,SA919X7XB05691-A96204B-R40-C17,342.4,2.96,B
7,SA919X7XB05691-A96204B-R40-C37,199.14,2.96,B
7,SA919X7XB05691-A96204B-R40-C50,191.97,2.96,B
7,SA919X7XB05691-A96204B-R40-C60,236.17,2.9,B
7,SA919X7XB05691-A96204B-R40-C63,236.26,2.96,B
7,SA919X7XB05691-A96204B-R40-C64,205.24,2.88,B
7,SA919X7XB05691-A96204B-R40-C68,215.44,2.94,B
7,SA919X7XB05691-A96204B-R42-C07,224.75,2.91,B
7,SA919X7XB05691-A96204B-R42-C10,157.45,2.88,B
7,SA919X7XB05691-A96204B-R42-C12,307.18,2.99,B
7,SA919X7XB05691-A96204B-R42-C14,204.88,2.9,B
7,SA919X7XB05691-A96204B-R42-C16,260.95,2.95,B
7,SA919X7XB05691-A96204B-R42-C26,201.51,2.93,B
7,SA919X7XB05691-A96204B-R42-C31,234.16,2.88,B
7,SA919X7XB05691-A96204B-R42-C32,340.1,2.98,B
7,SA919X7XB05691-A96204B-R42-C33,176.67,2.98,B
7,SA919X7XB05691-A96204B-R42-C35,209.75,2.9,B
7,SA919X7XB05691-A96204B-R42-C36,172.94,2.94,B
7,SA919X7XB05691-A96204B-R42-C37,193.35,2.85,B
7,SA919X7XB05691-A96204B-R42-C38,189.44,2.96,B
7,SA919X7XB05691-A96204B-R42-C39,185.7,2.83,B
7,SA919X7XB05691-A96204B-R42-C42,225.53,2.96,B
7,SA919X7XB05691-A96204B-R42-C43,337.37,2.94,B
7,SA919X7XB05691-A96204B-R42-C44,263.39,2.9,B
7,SA919X7XB05691-A96204B-R42-C49,222.62,2.94,B
7,SA919X7XB05691-A96204B-R42-C51,178.2,2.91,B
7,SA919X7XB05691-A96204B-R42-C52,185.24,2.98,B
7,SA919X7XB05691-A96204B-R42-C54,213.81,2.95,B
7,SA919X7XB05691-A96204B-R42-C55,183.92,2.94,B
7,SA919X7XB05691-A96204B-R42-C56,190.21,2.99,B
7,SA919X7XB05691-A96204B-R42-C57,256.64,2.92,B
7,SA919X7XB05691-A96204B-R42-C59,218.32,2.94,B
7,SA919X7XB05691-A96204B-R42-C60,220.57,2.88,B
7,SA919X7XB05691-A96204B-R42-C61,228.31,2.93,B
7,SA919X7XB05691-A96204B-R42-C63,242.35,2.94,B
7,SA919X7XB05691-A96204B-R42-C66,225.56,2.91,B
7,SA919X7XB05691-A96204B-R42-C67,195.79,2.91,B
7,SA919X7XB05691-A96204B-R42-C69,250.16,2.9,B
7,SA919X7XB05691-A96204B-R42-C70,206.18,2.95,B
7,SA919X7XB05691-A96204B-R43-C07,168.83,2.96,B
7,SA919X7XB05691-A96204B-R43-C09,180.14,2.94,B
7,SA919X7XB05691-A96204B-R43-C11,137.28,2.94,B
7,SA919X7XB05691-A96204B-R43-C12,164.62,2.91,B
7,SA919X7XB05691-A96204B-R43-C13,206.88,2.96,B
7,SA919X7XB05691-A96204B-R43-C14,159.78,2.92,B
7,SA919X7XB05691-A96204B-R43-C19,157.36,2.95,B
7,SA919X7XB05691-A96204B-R43-C20,184.52,2.94,B
7,SA919X7XB05691-A96204B-R43-C21,168.85,2.96,B
7,SA919X7XB05691-A96204B-R43-C23,177.81,2.93,B
7,SA919X7XB05691-A96204B-R43-C25,200.07,2.98,B
7,SA919X7XB05691-A96204B-R43-C28,189.44,2.9,B
7,SA919X7XB05691-A96204B-R43-C31,180.76,2.96,B
7,SA919X7XB05691-A96204B-R43-C32,169.3,2.98,B
7,SA919X7XB05691-A96204B-R43-C33,134.9,2.94,B
7,SA919X7XB05691-A96204B-R43-C34,95.73,2.94,B
7,SA919X7XB05691-A96204B-R43-C35,160.35,2.95,B
7,SA919X7XB05691-A96204B-R43-C36,95.87,2.91,B
7,SA919X7XB05691-A96204B-R43-C37,156.54,2.94,B
7,SA919X7XB05691-A96204B-R43-C42,163.42,2.98,B
7,SA919X7XB05691-A96204B-R43-C43,159.89,2.95,B
7,SA919X7XB05691-A96204B-R43-C44,198.85,2.97,B
7,SA919X7XB05691-A96204B-R43-C45,125.48,2.97,B
7,SA919X7XB05691-A96204B-R43-C46,174.3,2.91,B
7,SA919X7XB05691-A96204B-R43-C47,188.45,2.96,B
7,SA919X7XB05691-A96204B-R43-C48,178.51,2.92,B
7,SA919X7XB05691-A96204B-R43-C49,214.79,2.95,B
7,SA919X7XB05691-A96204B-R43-C54,155.44,2.95,B
7,SA919X7XB05691-A96204B-R43-C55,165.91,2.94,B
7,SA919X7XB05691-A96204B-R43-C56,159.73,2.96,B
7,SA919X7XB05691-A96204B-R43-C58,132.74,2.91,B
7,SA919X7XB05691-A96204B-R43-C59,104.55,2.89,B
7,SA919X7XB05691-A96204B-R43-C60,176.34,2.89,B
7,SA919X7XB05691-A96204B-R43-C63,153.04,2.97,B
7,SA919X7XB05691-A96204B-R43-C66,219.05,2.87,B
7,SA919X7XB05691-A96204B-R43-C67,185.55,2.96,B
7,SA919X7XB05691-A96204B-R43-C68,108.59,3.03,B
7,SA919X7XB05691-A96204B-R43-C70,90.14,2.96,B
7,SA919X7XB05691-A96204B-R44-C10,147.03,2.84,B
7,SA919X7XB05691-A96204B-R44-C14,171.95,2.87,B
7,SA919X7XB05691-A96204B-R44-C17,203.84,2.89,B
7,SA919X7XB05691-A96204B-R44-C18,156.68,2.94,B
7,SA919X7XB05691-A96204B-R44-C20,187.7,2.92,B
7,SA919X7XB05691-A96204B-R44-C23,196.92,3,B
7,SA919X7XB05691-A96204B-R44-C27,155.93,2.93,B
7,SA919X7XB05691-A96204B-R44-C28,198.26,2.97,B
7,SA919X7XB05691-A96204B-R44-C29,149.41,2.85,B
7,SA919X7XB05691-A96204B-R44-C31,210.22,2.93,B
7,SA919X7XB05691-A96204B-R44-C32,200.93,2.93,B
7,SA919X7XB05691-A96204B-R44-C35,174.5,2.88,B
7,SA919X7XB05691-A96204B-R44-C36,115.4,3,B
7,SA919X7XB05691-A96204B-R44-C37,147.89,2.92,B
7,SA919X7XB05691-A96204B-R44-C39,189.29,2.91,B
7,SA919X7XB05691-A96204B-R44-C40,189.91,2.88,B
7,SA919X7XB05691-A96204B-R44-C42,238.55,2.94,B
7,SA919X7XB05691-A96204B-R44-C44,196.8,2.91,B
7,SA919X7XB05691-A96204B-R44-C46,191.21,2.97,B
7,SA919X7XB05691-A96204B-R44-C50,153.31,2.9,B
7,SA919X7XB05691-A96204B-R44-C52,156.87,2.92,B
7,SA919X7XB05691-A96204B-R44-C59,168.86,2.92,B
7,SA919X7XB05691-A96204B-R44-C68,145.43,2.94,B
7,SA919X7XB05691-A96204B-R44-C69,149.17,2.96,B
7,SA919X7XB05691-A96204B-R44-C70,203.89,2.96,B
7,SA919X7XB05691-A96204B-R45-C10,129.26,2.91,B
7,SA919X7XB05691-A96204B-R45-C12,190.77,2.94,B
7,SA919X7XB05691-A96204B-R45-C13,308.12,2.98,B
7,SA919X7XB05691-A96204B-R45-C14,254.17,2.98,B
7,SA919X7XB05691-A96204B-R45-C16,168.89,2.95,B
7,SA919X7XB05691-A96204B-R45-C17,199.04,2.89,B
7,SA919X7XB05691-A96204B-R45-C18,135.49,2.91,B
7,SA919X7XB05691-A96204B-R45-C19,207.1,2.96,B
7,SA919X7XB05691-A96204B-R45-C20,166.45,2.87,B
7,SA919X7XB05691-A96204B-R45-C21,129.55,2.9,B
7,SA919X7XB05691-A96204B-R45-C24,220.23,2.98,B
7,SA919X7XB05691-A96204B-R45-C25,185.37,2.88,B
7,SA919X7XB05691-A96204B-R45-C27,131.47,2.95,B
7,SA919X7XB05691-A96204B-R45-C31,180.77,2.92,B
7,SA919X7XB05691-A96204B-R45-C32,198.65,2.93,B
7,SA919X7XB05691-A96204B-R45-C33,127.22,2.86,B
7,SA919X7XB05691-A96204B-R45-C36,99.91,2.93,B
7,SA919X7XB05691-A96204B-R45-C38,152.2,2.92,B
7,SA919X7XB05691-A96204B-R45-C39,255.81,2.97,B
7,SA919X7XB05691-A96204B-R45-C40,178.83,2.87,B
7,SA919X7XB05691-A96204B-R45-C43,187.44,2.91,B
7,SA919X7XB05691-A96204B-R45-C47,182.14,2.9,B
7,SA919X7XB05691-A96204B-R45-C51,162.88,2.94,B
7,SA919X7XB05691-A96204B-R45-C61,182.7,2.95,B
7,SA919X7XB05691-A96204B-R45-C62,174.89,2.91,B
7,SA919X7XB05691-A96204B-R45-C63,209,2.95,B
7,SA919X7XB05691-A96204B-R45-C64,153.28,2.87,B
7,SA919X7XB05691-A96204B-R45-C66,189.4,2.95,B
7,SA919X7XB05691-A96204B-R45-C67,161.78,2.97,B
7,SA919X7XB05691-A96204B-R45-C69,149.13,2.94,B
7,SA919X7XB05691-A96204B-R46-C30,208.93,2.9,B
7,SA919X7XB05691-A96204B-R46-C31,232.36,2.93,B
7,SA919X7XB05691-A96204B-R46-C33,142.83,3.01,B
7,SA919X7XB05691-A96204B-R46-C36,140.04,2.93,B
7,SA919X7XB05691-A96204B-R46-C38,194.96,2.93,B
7,SA919X7XB05691-A96204B-R46-C41,236.93,2.84,B
7,SA919X7XB05691-A96204B-R46-C47,222.9,2.92,B
7,SA919X7XB05691-A96204B-R46-C49,192.63,2.91,B
7,SA919X7XB05691-A96204B-R46-C52,204.93,3.04,B
7,SA919X7XB05691-A96204B-R46-C56,244.63,2.92,B
7,SA919X7XB05691-A96204B-R46-C57,238.14,2.91,B
7,SA919X7XB05691-A96204B-R46-C59,218.8,2.93,B
7,SA919X7XB05691-A96204B-R46-C62,173.04,2.92,B
7,SA919X7XB05691-A96204B-R46-C66,232.8,2.96,B
7,SA919X7XB05691-A96204B-R46-C67,177.03,2.96,B
7,SA919X7XB05691-A96204B-R46-C68,222.25,2.95,B
7,SA919X7XB05691-A96204B-R46-C70,220.72,2.96,B
7,SA919X7XB05691-A96204B-R47-C08,150.82,2.95,B
7,SA919X7XB05691-A96204B-R47-C11,155.83,2.93,B
7,SA919X7XB05691-A96204B-R47-C13,251.7,2.98,B
7,SA919X7XB05691-A96204B-R47-C14,158.38,2.97,B
7,SA919X7XB05691-A96204B-R47-C17,177.78,2.9,B
7,SA919X7XB05691-A96204B-R47-C20,171.19,2.92,B
7,SA919X7XB05691-A96204B-R47-C21,133.5,2.97,B
7,SA919X7XB05691-A96204B-R47-C22,161.15,2.89,B
7,SA919X7XB05691-A96204B-R47-C24,263.32,2.91,B
7,SA919X7XB05691-A96204B-R47-C28,169.48,2.98,B
7,SA919X7XB05691-A96204B-R47-C30,150.63,2.98,B
7,SA919X7XB05691-A96204B-R47-C31,167.48,2.96,B
7,SA919X7XB05691-A96204B-R47-C32,165.75,2.96,B
7,SA919X7XB05691-A96204B-R47-C33,143.42,2.98,B
7,SA919X7XB05691-A96204B-R47-C35,147.18,2.9,B
7,SA919X7XB05691-A96204B-R47-C40,151.24,3,B
7,SA919X7XB05691-A96204B-R47-C41,144.92,2.89,B
7,SA919X7XB05691-A96204B-R47-C42,168.49,2.97,B
7,SA919X7XB05691-A96204B-R47-C45,116.1,3.02,B
7,SA919X7XB05691-A96204B-R47-C46,174.72,2.87,B
7,SA919X7XB05691-A96204B-R47-C47,160.13,2.85,B
7,SA919X7XB05691-A96204B-R47-C48,154.5,2.84,B
7,SA919X7XB05691-A96204B-R47-C49,208.38,3.06,B
7,SA919X7XB05691-A96204B-R47-C50,144.98,3,B
7,SA919X7XB05691-A96204B-R47-C52,98.97,3.02,B
7,SA919X7XB05691-A96204B-R47-C59,169.06,2.93,B
7,SA919X7XB05691-A96204B-R47-C64,146.13,3.02,B
7,SA919X7XB05691-A96204B-R47-C65,113.4,2.97,B
7,SA919X7XB05691-A96204B-R47-C66,109.91,2.93,B
7,SA919X7XB05691-A96204B-R47-C67,150.64,2.99,B
7,SA919X7XB05691-A96204B-R47-C69,118.25,2.98,B
7,SA919X7XB05691-A96204B-R47-C70,227.32,2.96,B
7,SA919X7XB05691-A96204B-R48-C09,206.95,2.96,B
7,SA919X7XB05691-A96204B-R48-C10,163.57,2.9,B
7,SA919X7XB05691-A96204B-R48-C11,182.54,2.88,B
7,SA919X7XB05691-A96204B-R48-C12,196.41,2.97,B
7,SA919X7XB05691-A96204B-R48-C14,195.29,2.93,B
7,SA919X7XB05691-A96204B-R48-C15,223.45,2.94,B
7,SA919X7XB05691-A96204B-R48-C19,245.6,2.98,B
7,SA919X7XB05691-A96204B-R48-C21,196.37,2.92,B
7,SA919X7XB05691-A96204B-R48-C22,208.2,2.92,B
7,SA919X7XB05691-A96204B-R48-C23,235.47,2.92,B
7,SA919X7XB05691-A96204B-R48-C28,205.17,2.83,B
7,SA919X7XB05691-A96204B-R48-C30,182.22,2.95,B
7,SA919X7XB05691-A96204B-R48-C34,118.6,2.94,B
7,SA919X7XB05691-A96204B-R48-C35,196.04,2.89,B
7,SA919X7XB05691-A96204B-R48-C38,166.91,2.94,B
7,SA919X7XB05691-A96204B-R48-C43,213.92,2.97,B
7,SA919X7XB05691-A96204B-R48-C48,203.71,2.87,B
7,SA919X7XB05691-A96204B-R48-C51,225.1,3.02,B
7,SA919X7XB05691-A96204B-R48-C55,192.08,2.9,B
7,SA919X7XB05691-A96204B-R48-C56,208.64,2.95,B
7,SA919X7XB05691-A96204B-R48-C57,212.86,2.88,B
7,SA919X7XB05691-A96204B-R48-C58,159.62,2.94,B
7,SA919X7XB05691-A96204B-R48-C60,254.01,2.99,B
7,SA919X7XB05691-A96204B-R49-C12,163.89,2.96,B
7,SA919X7XB05691-A96204B-R49-C17,197.46,2.97,B
7,SA919X7XB05691-A96204B-R49-C21,150.92,2.9,B
7,SA919X7XB05691-A96204B-R49-C24,234.31,2.94,B
7,SA919X7XB05691-A96204B-R49-C25,134.98,2.86,B
7,SA919X7XB05691-A96204B-R49-C28,182.4,2.93,B
7,SA919X7XB05691-A96204B-R49-C31,199.35,2.92,B
7,SA919X7XB05691-A96204B-R49-C32,187.93,2.96,B
7,SA919X7XB05691-A96204B-R49-C33,121.52,2.91,B
7,SA919X7XB05691-A96204B-R49-C35,180.4,2.92,B
7,SA919X7XB05691-A96204B-R49-C36,91.7,2.95,B
7,SA919X7XB05691-A96204B-R49-C37,151.04,2.93,B
7,SA919X7XB05691-A96204B-R49-C40,225.37,2.94,B
7,SA919X7XB05691-A96204B-R49-C42,161.85,2.88,B
7,SA919X7XB05691-A96204B-R49-C44,188.37,2.88,B
7,SA919X7XB05691-A96204B-R49-C46,158.91,2.97,B
7,SA919X7XB05691-A96204B-R49-C48,179.9,2.99,B
7,SA919X7XB05691-A96204B-R49-C50,149.2,2.95,B
7,SA919X7XB05691-A96204B-R49-C51,161.49,2.98,B
7,SA919X7XB05691-A96204B-R49-C69,185.03,3,B
7,SA919X7XB05691-A96204B-R50-C07,228.38,2.98,B
7,SA919X7XB05691-A96204B-R50-C08,173.93,2.92,B
7,SA919X7XB05691-A96204B-R50-C12,168.14,2.92,B
7,SA919X7XB05691-A96204B-R50-C17,189.19,2.88,B
7,SA919X7XB05691-A96204B-R50-C18,121.68,2.96,B
7,SA919X7XB05691-A96204B-R50-C20,146.29,2.88,B
7,SA919X7XB05691-A96204B-R50-C24,249.68,3.01,B
7,SA919X7XB05691-A96204B-R50-C26,146.89,2.95,B
7,SA919X7XB05691-A96204B-R50-C27,113.84,2.94,B
7,SA919X7XB05691-A96204B-R50-C28,165.5,2.84,B
7,SA919X7XB05691-A96204B-R50-C29,167.13,2.98,B
7,SA919X7XB05691-A96204B-R50-C31,164.04,2.95,B
7,SA919X7XB05691-A96204B-R50-C32,162.91,2.97,B
7,SA919X7XB05691-A96204B-R50-C35,164.88,2.94,B
7,SA919X7XB05691-A96204B-R50-C37,128.49,2.94,B
