chr,cell_id,total_reads,total_copy,clone_id
7,SA919X4XB40509-A98217A-R19-C41,16396,481.371681091286,A
7,SA919X4XB40509-A98217A-R19-C43,16652,467.85451900306,A
7,SA919X4XB40509-A98217A-R19-C57,15951,470.868055679937,A
7,SA919X4XB40509-A98217A-R19-C60,15373,483.000688812488,A
7,SA919X4XB40509-A98217A-R19-C61,17263,485.705323414511,A
7,SA919X4XB40509-A98217A-R19-C63,16124,443.622129490226,A
7,SA919X4XB40509-A98217A-R20-C10,23854,475.273040207154,A
7,SA919X4XB40509-A98217A-R20-C11,19409,466.218474727831,A
7,SA919X4XB40509-A98217A-R20-C13,26833,488.6064646093,A
7,SA919X4XB40509-A98217A-R20-C14,24710,500.165275047941,A
7,SA919X4XB40509-A98217A-R20-C15,22190,472.409861995162,A
7,SA919X4XB40509-A98217A-R20-C16,23334,478.420499961419,A
7,SA919X4XB40509-A98217A-R20-C17,25229,478.766916854908,A
7,SA919X4XB40509-A98217A-R20-C19,21069,475.195614215884,A
7,SA919X4XB40509-A98217A-R20-C20,22345,477.278715512573,A
7,SA919X4XB40509-A98217A-R20-C21,20538,472.203484119911,A
7,SA919X4XB40509-A98217A-R20-C22,23406,479.215690210337,A
7,SA919X4XB40509-A98217A-R20-C23,22812,471.783511686011,A
7,SA919X4XB40509-A98217A-R20-C24,26175,491.495653734862,A
7,SA919X4XB40509-A98217A-R20-C30,21594,470.360389902589,A
7,SA919X4XB40509-A98217A-R20-C32,22672,479.642957127626,A
7,SA919X4XB40509-A98217A-R20-C35,27347,480.779924674889,A
7,SA919X4XB40509-A98217A-R20-C37,21913,484.727340299183,A
7,SA919X4XB40509-A98217A-R20-C39,25069,480.605996537021,A
7,SA919X4XB40509-A98217A-R20-C40,23618,508.55110590529,A
7,SA919X4XB40509-A98217A-R20-C42,25297,489.706810327433,A
7,SA919X4XB40509-A98217A-R20-C43,26362,476.95888654654,A
7,SA919X4XB40509-A98217A-R20-C44,21752,471.180900864939,A
7,SA919X4XB40509-A98217A-R20-C45,17463,489.768452425709,A
7,SA919X4XB40509-A98217A-R20-C47,23742,483.205598279502,A
7,SA919X4XB40509-A98217A-R20-C48,22835,488.014650444615,A
7,SA919X4XB40509-A98217A-R20-C49,22436,489.700633964538,A
7,SA919X4XB40509-A98217A-R20-C52,18589,495.941532080787,A
7,SA919X4XB40509-A98217A-R20-C54,23906,481.310400572681,A
7,SA919X4XB40509-A98217A-R20-C55,26203,478.079835138141,A
7,SA919X4XB40509-A98217A-R20-C56,24951,499.858438075398,A
7,SA919X4XB40509-A98217A-R20-C57,25673,483.844591861816,A
7,SA919X4XB40509-A98217A-R20-C59,22453,484.773985291288,A
7,SA919X4XB40509-A98217A-R20-C61,24253,468.513269878676,A
7,SA919X4XB40509-A98217A-R20-C62,20469,470.418278776332,A
7,SA919X4XB40509-A98217A-R20-C63,24943,458.564896347974,A
7,SA919X4XB40509-A98217A-R20-C64,22478,468.641457983561,A
7,SA919X4XB40509-A98217A-R20-C68,20823,465.603344572379,A
7,SA919X4XB40509-A98217A-R21-C07,23199,512.12220205179,A
7,SA919X4XB40509-A98217A-R21-C08,20898,468.590785572052,A
7,SA919X4XB40509-A98217A-R21-C12,18879,489.219322008153,A
7,SA919X4XB40509-A98217A-R21-C13,23125,473.702691289996,A
7,SA919X4XB40509-A98217A-R21-C16,23675,473.597473111987,A
7,SA919X4XB40509-A98217A-R21-C17,21801,478.205394540527,A
7,SA919X4XB40509-A98217A-R21-C18,16678,478.049757316187,A
7,SA919X4XB40509-A98217A-R21-C21,18637,472.69930932925,A
7,SA919X4XB40509-A98217A-R21-C26,19613,481.338801565972,A
7,SA919X4XB40509-A98217A-R21-C32,21052,488.394748595175,A
7,SA919X4XB40509-A98217A-R21-C35,20314,471.25030219272,A
7,SA919X4XB40509-A98217A-R21-C37,19233,477.086666255049,A
7,SA919X4XB40509-A98217A-R21-C38,17370,474.743810116394,A
7,SA919X4XB40509-A98217A-R21-C39,20887,494.11387354615,A
7,SA919X4XB40509-A98217A-R21-C40,21424,488.334344993686,A
7,SA919X4XB40509-A98217A-R21-C43,22293,486.535822542105,A
7,SA919X4XB40509-A98217A-R21-C44,20457,478.981404353365,A
7,SA919X4XB40509-A98217A-R21-C56,21353,486.851599905635,A
7,SA919X4XB40509-A98217A-R21-C57,22447,473.237452961288,A
7,SA919X4XB40509-A98217A-R21-C59,20757,487.495936089078,A
7,SA919X4XB40509-A98217A-R21-C61,20908,476.422946181425,A
7,SA919X4XB40509-A98217A-R21-C64,20100,468.206246277315,A
7,SA919X4XB40509-A98217A-R21-C67,18265,485.48059535228,A
7,SA919X4XB40509-A98217A-R21-C68,15970,505.75579162733,A
7,SA919X4XB40509-A98217A-R21-C70,18804,500.269195128003,A
7,SA919X4XB40509-A98217A-R22-C11,17387,473.963531076808,A
7,SA919X4XB40509-A98217A-R22-C12,15619,468.49392621233,A
7,SA919X4XB40509-A98217A-R22-C14,19163,471.392603476819,A
7,SA919X4XB40509-A98217A-R22-C16,21301,484.072472158294,A
7,SA919X4XB40509-A98217A-R22-C17,20308,464.036756561602,A
7,SA919X4XB40509-A98217A-R22-C19,17413,471.479966756676,A
7,SA919X4XB40509-A98217A-R22-C24,21652,474.524473606175,A
7,SA919X4XB40509-A98217A-R22-C31,21426,479.570083668719,A
7,SA919X4XB40509-A98217A-R22-C35,20606,472.130609329474,A
7,SA919X4XB40509-A98217A-R22-C37,17377,497.902099601968,A
7,SA919X4XB40509-A98217A-R22-C40,17478,510.347596499115,A
7,SA919X4XB40509-A98217A-R22-C41,19853,477.43071931098,A
7,SA919X4XB40509-A98217A-R22-C43,21645,477.9869111598,A
7,SA919X4XB40509-A98217A-R22-C44,18823,495.485084123141,A
7,SA919X4XB40509-A98217A-R22-C48,18916,492.330269043481,A
7,SA919X4XB40509-A98217A-R22-C49,19708,478.590503224749,A
7,SA919X4XB40509-A98217A-R22-C51,18495,499.941257805226,A
7,SA919X4XB40509-A98217A-R22-C52,18705,525.195669802433,A
7,SA919X4XB40509-A98217A-R22-C55,19430,487.283745025755,A
7,SA919X4XB40509-A98217A-R22-C57,20152,479.86389612455,A
7,SA919X4XB40509-A98217A-R22-C59,19963,511.335966672315,A
7,SA919X4XB40509-A98217A-R22-C67,16477,460.97748648776,A
7,SA919X4XB40509-A98217A-R22-C69,16063,490.922624379676,A
7,SA919X4XB40509-A98217A-R22-C70,18592,499.545071788183,A
7,SA919X4XB40509-A98217A-R23-C09,22107,467.835823692554,A
7,SA919X4XB40509-A98217A-R23-C13,25787,500.354924012041,A
7,SA919X4XB40509-A98217A-R23-C14,21751,468.182709540457,A
7,SA919X4XB40509-A98217A-R23-C15,22699,474.920027244608,A
7,SA919X4XB40509-A98217A-R23-C16,28915,500.406445411103,A
7,SA919X4XB40509-A98217A-R23-C18,17627,440.936865761635,A
7,SA919X4XB40509-A98217A-R23-C19,20485,501.535146613346,A
7,SA919X4XB40509-A98217A-R23-C20,20397,486.254388403136,A
7,SA919X4XB40509-A98217A-R23-C22,20039,470.417700948251,A
7,SA919X4XB40509-A98217A-R23-C23,22392,472.755784627089,A
7,SA919X4XB40509-A98217A-R23-C29,20348,487.311744635856,A
7,SA919X4XB40509-A98217A-R23-C32,21551,491.550844699401,A
7,SA919X4XB40509-A98217A-R23-C41,22999,484.287763587973,A
7,SA919X4XB40509-A98217A-R23-C42,26028,490.807733675048,A
7,SA919X4XB40509-A98217A-R23-C43,31435,535.120957360546,A
7,SA919X4XB40509-A98217A-R23-C46,24448,477.481844692258,A
7,SA919X4XB40509-A98217A-R23-C47,23550,486.486159202081,A
7,SA919X4XB40509-A98217A-R23-C48,22683,476.041275513387,A
7,SA919X4XB40509-A98217A-R23-C49,20728,476.254607923695,A
7,SA919X4XB40509-A98217A-R23-C51,22756,486.894543543354,A
7,SA919X4XB40509-A98217A-R23-C54,20891,459.79026121061,A
7,SA919X4XB40509-A98217A-R23-C56,24412,490.241610339223,A
7,SA919X4XB40509-A98217A-R23-C59,21834,464.535208485836,A
7,SA919X4XB40509-A98217A-R23-C61,22787,475.644697951881,A
7,SA919X4XB40509-A98217A-R23-C63,25372,485.987182069939,A
7,SA919X4XB40509-A98217A-R23-C67,21111,463.285955374582,A
7,SA919X4XB40509-A98217A-R23-C68,17316,494.708736675024,A
7,SA919X4XB40509-A98217A-R23-C69,18602,499.408756279607,A
7,SA919X4XB40509-A98217A-R24-C08,22174,453.884211075476,A
7,SA919X4XB40509-A98217A-R24-C09,23500,483.873437288199,A
7,SA919X4XB40509-A98217A-R24-C11,20588,505.654042759551,A
7,SA919X4XB40509-A98217A-R24-C13,25560,473.790292157349,A
7,SA919X4XB40509-A98217A-R24-C14,20927,457.150115803747,A
7,SA919X4XB40509-A98217A-R24-C16,24557,469.322544543141,A
7,SA919X4XB40509-A98217A-R24-C17,23909,500.321978303497,A
7,SA919X4XB40509-A98217A-R24-C18,21696,486.273299356374,A
7,SA919X4XB40509-A98217A-R24-C20,22048,486.166937678882,A
7,SA919X4XB40509-A98217A-R24-C21,21088,478.11908533632,A
7,SA919X4XB40509-A98217A-R24-C22,21920,475.23314564753,A
7,SA919X4XB40509-A98217A-R24-C26,21028,468.323621411548,A
7,SA919X4XB40509-A98217A-R24-C27,19982,504.035145561104,A
7,SA919X4XB40509-A98217A-R24-C28,19849,482.494067840252,A
7,SA919X4XB40509-A98217A-R24-C31,24935,484.826576642104,A
7,SA919X4XB40509-A98217A-R24-C37,19787,478.36134170696,A
7,SA919X4XB40509-A98217A-R24-C38,19926,494.091045891745,A
7,SA919X4XB40509-A98217A-R24-C39,22883,468.388375280931,A
7,SA919X4XB40509-A98217A-R24-C40,22494,478.304109704474,A
7,SA919X4XB40509-A98217A-R24-C42,24136,469.699156960258,A
7,SA919X4XB40509-A98217A-R24-C44,21358,473.791660732542,A
7,SA919X4XB40509-A98217A-R24-C47,24432,489.396221383705,A
7,SA919X4XB40509-A98217A-R24-C49,21387,491.853787317416,A
7,SA919X4XB40509-A98217A-R24-C50,21768,474.931548305374,A
7,SA919X4XB40509-A98217A-R24-C54,22333,512.730957423179,A
7,SA919X4XB40509-A98217A-R24-C56,26696,485.250210098013,A
7,SA919X4XB40509-A98217A-R24-C61,23456,512.69144166659,A
7,SA919X4XB40509-A98217A-R24-C62,20763,478.38720041844,A
7,SA919X4XB40509-A98217A-R24-C63,25609,482.341546020188,A
7,SA919X4XB40509-A98217A-R24-C66,24262,477.859533360429,A
7,SA919X4XB40509-A98217A-R24-C67,20078,496.166206315911,A
7,SA919X4XB40509-A98217A-R25-C14,18800,448.337335595509,A
7,SA919X4XB40509-A98217A-R25-C16,21340,491.275352753887,A
7,SA919X4XB40509-A98217A-R25-C17,20127,458.330351777713,A
7,SA919X4XB40509-A98217A-R25-C19,16875,478.69968219446,A
7,SA919X4XB40509-A98217A-R25-C23,19591,469.090269170518,A
7,SA919X4XB40509-A98217A-R25-C25,21403,472.605262382297,A
7,SA919X4XB40509-A98217A-R25-C26,19693,490.568256521829,A
7,SA919X4XB40509-A98217A-R25-C27,19531,480.509339367988,A
7,SA919X4XB40509-A98217A-R25-C28,20924,504.938744110042,A
7,SA919X4XB40509-A98217A-R25-C35,23262,479.782989338554,A
7,SA919X4XB40509-A98217A-R25-C39,21733,478.43443039066,A
7,SA919X4XB40509-A98217A-R25-C40,19967,483.759403332035,A
7,SA919X4XB40509-A98217A-R25-C41,20277,483.671111221287,A
7,SA919X4XB40509-A98217A-R25-C44,19757,493.903094738406,A
7,SA919X4XB40509-A98217A-R25-C48,19945,484.399116526876,A
7,SA919X4XB40509-A98217A-R25-C50,18154,495.418007533128,A
7,SA919X4XB40509-A98217A-R25-C51,20493,483.588905725339,A
7,SA919X4XB40509-A98217A-R25-C54,20670,480.049823399418,A
7,SA919X4XB40509-A98217A-R25-C55,23172,476.808287819601,A
7,SA919X4XB40509-A98217A-R25-C59,20853,481.506173898912,A
7,SA919X4XB40509-A98217A-R25-C61,21900,485.619960787031,A
7,SA919X4XB40509-A98217A-R25-C64,23384,507.542727793681,A
7,SA919X4XB40509-A98217A-R25-C65,17312,1438.85787860773,A
7,SA919X4XB40509-A98217A-R25-C66,19706,510.48151581773,A
7,SA919X4XB40509-A98217A-R25-C67,16885,491.637180105971,A
7,SA919X4XB40509-A98217A-R25-C69,15795,463.472199419733,A
7,SA919X4XB40509-A98217A-R25-C70,18529,476.780884022869,A
7,SA919X4XB40509-A98217A-R26-C08,18875,491.587317639602,A
7,SA919X4XB40509-A98217A-R26-C12,16778,466.704047442863,A
7,SA919X4XB40509-A98217A-R26-C13,23551,479.477175762241,A
7,SA919X4XB40509-A98217A-R26-C17,22310,485.007617624008,A
7,SA919X4XB40509-A98217A-R26-C18,16504,486.334234110208,A
7,SA919X4XB40509-A98217A-R26-C21,17654,489.376807658392,A
7,SA919X4XB40509-A98217A-R26-C23,18348,473.963810370255,A
7,SA919X4XB40509-A98217A-R26-C25,19255,472.294816241599,A
7,SA919X4XB40509-A98217A-R26-C27,16116,472.308031314216,A
7,SA919X4XB40509-A98217A-R26-C29,15293,472.708548880324,A
7,SA919X4XB40509-A98217A-R26-C31,20406,471.441142589395,A
7,SA919X4XB40509-A98217A-R26-C38,16444,489.66783187269,A
7,SA919X4XB40509-A98217A-R26-C39,20464,482.930490008141,A
7,SA919X4XB40509-A98217A-R26-C44,17289,456.811899842153,A
7,SA919X4XB40509-A98217A-R26-C46,20160,475.473306823009,A
7,SA919X4XB40509-A98217A-R26-C50,16560,488.606182795377,A
7,SA919X4XB40509-A98217A-R26-C55,19755,479.599017614656,A
7,SA919X4XB40509-A98217A-R26-C56,22402,478.696671038235,A
7,SA919X4XB40509-A98217A-R26-C57,19971,476.063807787322,A
7,SA919X4XB40509-A98217A-R26-C61,18338,484.137410317848,A
7,SA919X4XB40509-A98217A-R26-C63,19942,492.38045309608,A
7,SA919X4XB40509-A98217A-R26-C66,17021,461.223046750752,A
7,SA919X4XB40509-A98217A-R26-C68,16579,468.253754041523,A
7,SA919X4XB40509-A98217A-R27-C09,21697,484.87301382615,A
7,SA919X4XB40509-A98217A-R27-C10,17539,487.700691970372,A
7,SA919X4XB40509-A98217A-R27-C12,18196,467.607724882043,A
7,SA919X4XB40509-A98217A-R27-C14,16802,473.241472621731,A
7,SA919X4XB40509-A98217A-R27-C16,21816,487.046658756064,A
7,SA919X4XB40509-A98217A-R27-C19,18061,469.990104867836,A
7,SA919X4XB40509-A98217A-R27-C24,24945,482.116784210184,A
7,SA919X4XB40509-A98217A-R27-C26,20993,475.270844855735,A
7,SA919X4XB40509-A98217A-R27-C31,21539,495.750985680984,A
7,SA919X4XB40509-A98217A-R27-C35,21791,477.844850420308,A
7,SA919X4XB40509-A98217A-R27-C38,18312,473.240762982316,A
7,SA919X4XB40509-A98217A-R27-C39,20321,477.875645955543,A
7,SA919X4XB40509-A98217A-R27-C41,21680,484.552562880254,A
7,SA919X4XB40509-A98217A-R27-C43,24933,483.402803692355,A
7,SA919X4XB40509-A98217A-R27-C48,23171,507.916083367424,A
7,SA919X4XB40509-A98217A-R27-C50,17302,484.542292775224,A
7,SA919X4XB40509-A98217A-R27-C51,24095,521.974138583941,A
7,SA919X4XB40509-A98217A-R27-C60,16479,494.923384924932,A
7,SA919X4XB40509-A98217A-R27-C61,20360,481.534477195787,A
7,SA919X4XB40509-A98217A-R27-C66,20748,482.410401449696,A
7,SA919X4XB40509-A98217A-R27-C67,17175,489.045936531127,A
7,SA919X4XB40509-A98217A-R27-C68,17236,471.476838059583,A
7,SA919X4XB40509-A98217A-R28-C13,23216,494.920088597992,A
7,SA919X4XB40509-A98217A-R28-C14,22035,478.338981241027,A
7,SA919X4XB40509-A98217A-R28-C17,20734,479.37106000193,A
7,SA919X4XB40509-A98217A-R28-C18,18653,501.352703623754,A
7,SA919X4XB40509-A98217A-R28-C20,18946,489.706810475271,A
7,SA919X4XB40509-A98217A-R28-C21,17137,457.868368705013,A
7,SA919X4XB40509-A98217A-R28-C23,15309,482.279880588772,A
7,SA919X4XB40509-A98217A-R28-C24,22336,481.114609642095,A
7,SA919X4XB40509-A98217A-R28-C28,17019,496.701249668337,A
7,SA919X4XB40509-A98217A-R28-C29,16468,472.570957892594,A
7,SA919X4XB40509-A98217A-R28-C31,20967,471.379951469187,A
7,SA919X4XB40509-A98217A-R28-C32,18228,477.97218236653,A
7,SA919X4XB40509-A98217A-R28-C37,17375,479.972028119463,A
7,SA919X4XB40509-A98217A-R28-C38,18249,479.832984384312,A
7,SA919X4XB40509-A98217A-R28-C44,17610,482.542201220613,A
7,SA919X4XB40509-A98217A-R28-C46,20067,493.332237628974,A
7,SA919X4XB40509-A98217A-R28-C50,18257,488.623171520835,A
7,SA919X4XB40509-A98217A-R28-C57,17450,512.919664955861,A
7,SA919X4XB40509-A98217A-R28-C60,18122,500.717964299146,A
7,SA919X4XB40509-A98217A-R28-C66,17465,478.462889453361,A
7,SA919X4XB40509-A98217A-R28-C68,15644,475.849504008518,A
7,SA919X4XB40509-A98217A-R29-C08,22330,496.844648172707,A
7,SA919X4XB40509-A98217A-R29-C09,20776,474.249322037527,A
7,SA919X4XB40509-A98217A-R29-C14,20414,467.709458482187,A
7,SA919X4XB40509-A98217A-R29-C15,20011,494.120331934102,A
7,SA919X4XB40509-A98217A-R29-C18,19625,493.004583346708,A
7,SA919X4XB40509-A98217A-R29-C19,18110,470.401632075549,A
7,SA919X4XB40509-A98217A-R29-C21,20012,503.900094776194,A
7,SA919X4XB40509-A98217A-R29-C23,21571,482.961708319283,A
7,SA919X4XB40509-A98217A-R29-C28,22458,506.498469052596,A
7,SA919X4XB40509-A98217A-R29-C30,19666,496.327116202822,A
7,SA919X4XB40509-A98217A-R29-C31,20842,467.835418398463,A
7,SA919X4XB40509-A98217A-R29-C32,20294,466.953643436791,A
7,SA919X4XB40509-A98217A-R29-C40,19783,482.980600024258,A
7,SA919X4XB40509-A98217A-R29-C43,24878,490.392795936433,A
7,SA919X4XB40509-A98217A-R29-C46,21996,481.354771361859,A
7,SA919X4XB40509-A98217A-R29-C52,18977,493.545625788732,A
7,SA919X4XB40509-A98217A-R29-C57,23131,484.753773381728,A
7,SA919X4XB40509-A98217A-R29-C59,20828,464.792197794278,A
7,SA919X4XB40509-A98217A-R29-C60,20290,496.642135994828,A
7,SA919X4XB40509-A98217A-R29-C66,17987,471.91983428799,A
7,SA919X4XB40509-A98217A-R29-C68,17518,492.334291526752,A
7,SA919X4XB40509-A98217A-R30-C12,17201,486.43427482861,A
7,SA919X4XB40509-A98217A-R30-C21,16739,502.656235981432,A
7,SA919X4XB40509-A98217A-R30-C35,20514,487.908313329648,A
7,SA919X4XB40509-A98217A-R30-C37,16133,465.778624688363,A
7,SA919X4XB40509-A98217A-R30-C38,16531,487.650373013958,A
7,SA919X4XB40509-A98217A-R30-C39,18537,461.453692492687,A
7,SA919X4XB40509-A98217A-R30-C40,18092,481.625648966255,A
7,SA919X4XB40509-A98217A-R30-C41,20502,483.851822150631,A
7,SA919X4XB40509-A98217A-R30-C42,19305,497.565545337065,A
7,SA919X7XB05588-A98299A-R03-C07,38549,718.108101555289,C
7,SA919X7XB05588-A98299A-R03-C09,35159,705.535084907442,C
7,SA919X7XB05588-A98299A-R03-C15,38999,706.762280224498,C
7,SA919X7XB05588-A98299A-R03-C17,45112,716.896737902432,C
7,SA919X7XB05588-A98299A-R03-C19,36219,732.677753343722,B
7,SA919X7XB05588-A98299A-R03-C24,41955,724.237025931643,C
7,SA919X7XB05588-A98299A-R03-C25,47329,705.603583504188,C
7,SA919X7XB05588-A98299A-R03-C27,42387,720.932317806451,C
7,SA919X7XB05588-A98299A-R03-C31,20941,704.74444013483,C
7,SA919X7XB05588-A98299A-R03-C39,44680,707.218347803694,C
7,SA919X7XB05588-A98299A-R03-C46,51814,712.736415504532,C
7,SA919X7XB05588-A98299A-R03-C47,38363,704.544107615567,B
7,SA919X7XB05588-A98299A-R03-C48,28497,708.901241538015,C
7,SA919X7XB05588-A98299A-R03-C49,41822,707.992737126543,C
7,SA919X7XB05588-A98299A-R03-C52,30824,702.519647993128,C
7,SA919X7XB05588-A98299A-R03-C56,50586,712.609455519699,C
7,SA919X7XB05588-A98299A-R03-C59,34552,717.606149974142,C
7,SA919X7XB05588-A98299A-R03-C60,44738,704.553315388057,C
7,SA919X7XB05588-A98299A-R03-C67,48683,707.394819090721,C
7,SA919X7XB05588-A98299A-R03-C68,49410,706.310380702283,C
7,SA919X7XB05588-A98299A-R03-C70,41833,705.811424117592,C
7,SA919X7XB05588-A98299A-R04-C08,51303,713.570598765248,C
7,SA919X7XB05588-A98299A-R04-C09,52331,695.316124310578,C
7,SA919X7XB05588-A98299A-R04-C13,82235,722.398098946073,C
7,SA919X7XB05588-A98299A-R04-C14,54031,719.916334527341,C
7,SA919X7XB05588-A98299A-R04-C15,48592,710.344138539591,C
7,SA919X7XB05588-A98299A-R04-C17,41943,711.700335135725,C
7,SA919X7XB05588-A98299A-R04-C22,39103,711.715204499468,C
7,SA919X7XB05588-A98299A-R04-C25,51476,704.209133802429,C
7,SA919X7XB05588-A98299A-R04-C39,48739,713.870688641677,C
7,SA919X7XB05588-A98299A-R04-C40,48097,702.131388605433,C
7,SA919X7XB05588-A98299A-R04-C41,53189,711.399416591125,C
7,SA919X7XB05588-A98299A-R04-C44,51915,709.502549175569,C
7,SA919X7XB05588-A98299A-R04-C48,34624,482.688572278533,A
7,SA919X7XB05588-A98299A-R04-C49,44647,715.166907028044,C
7,SA919X7XB05588-A98299A-R04-C56,49176,706.318051059148,C
7,SA919X7XB05588-A98299A-R04-C57,54074,715.663352672893,C
7,SA919X7XB05588-A98299A-R04-C60,53227,695.635204671067,C
7,SA919X7XB05588-A98299A-R04-C61,55841,707.075663901234,C
7,SA919X7XB05588-A98299A-R04-C63,51020,717.455070106265,C
7,SA919X7XB05588-A98299A-R05-C08,50234,707.628293440969,C
7,SA919X7XB05588-A98299A-R05-C11,45010,694.455411095618,C
7,SA919X7XB05588-A98299A-R05-C14,50556,696.371335186605,C
7,SA919X7XB05588-A98299A-R05-C15,51652,710.529978779918,C
7,SA919X7XB05588-A98299A-R05-C19,51216,713.356815276496,C
7,SA919X7XB05588-A98299A-R05-C21,52590,711.467532700917,C
7,SA919X7XB05588-A98299A-R05-C22,48681,716.324599458287,C
7,SA919X7XB05588-A98299A-R05-C24,55129,699.414470618054,C
7,SA919X7XB05588-A98299A-R05-C33,35812,709.370206432876,C
7,SA919X7XB05588-A98299A-R05-C35,59229,705.999821054993,C
7,SA919X7XB05588-A98299A-R05-C36,52904,703.550223706387,C
7,SA919X7XB05588-A98299A-R05-C39,56486,705.373645351706,C
7,SA919X7XB05588-A98299A-R05-C40,48825,715.061504550171,C
7,SA919X7XB05588-A98299A-R05-C48,49353,705.584271324773,C
7,SA919X7XB05588-A98299A-R05-C49,44962,709.05309628996,C
7,SA919X7XB05588-A98299A-R05-C51,55520,710.015315499345,C
7,SA919X7XB05588-A98299A-R05-C52,45172,721.98026077586,C
7,SA919X7XB05588-A98299A-R05-C57,53864,707.181128088482,C
7,SA919X7XB05588-A98299A-R05-C60,76889,706.769457352222,C
7,SA919X7XB05588-A98299A-R05-C67,56657,726.734437458414,C
7,SA919X7XB05588-A98299A-R05-C69,53258,719.52600515409,C
7,SA919X7XB05588-A98299A-R06-C16,47118,702.67880728784,C
7,SA919X7XB05588-A98299A-R06-C21,44073,706.864769370967,C
7,SA919X7XB05588-A98299A-R06-C25,50167,697.621772007623,C
7,SA919X7XB05588-A98299A-R06-C29,43610,703.086884796239,C
7,SA919X7XB05588-A98299A-R06-C35,44134,706.555481429755,C
7,SA919X7XB05588-A98299A-R06-C37,44406,708.573264649793,C
7,SA919X7XB05588-A98299A-R06-C38,23255,699.0405197797,C
7,SA919X7XB05588-A98299A-R06-C51,49856,704.312523042738,C
7,SA919X7XB05588-A98299A-R06-C59,46487,738.291976670381,C
7,SA919X7XB05588-A98299A-R06-C60,47892,712.445866023136,C
7,SA919X7XB05588-A98299A-R06-C61,50217,719.88345613023,C
7,SA919X7XB05588-A98299A-R06-C64,48685,725.643613654811,C
7,SA919X7XB05588-A98299A-R07-C14,49653,704.519194862867,C
7,SA919X7XB05588-A98299A-R07-C19,40432,706.304922134526,C
7,SA919X7XB05588-A98299A-R07-C25,52194,710.34113512656,C
7,SA919X7XB05588-A98299A-R07-C28,46480,707.738791415095,C
7,SA919X7XB05588-A98299A-R07-C31,48340,716.472709908896,C
7,SA919X7XB05588-A98299A-R07-C32,45973,713.73390844218,C
7,SA919X7XB05588-A98299A-R07-C36,35484,715.743833664308,C
7,SA919X7XB05588-A98299A-R07-C39,46950,697.444418850579,B
7,SA919X7XB05588-A98299A-R07-C46,50230,730.162618214353,C
7,SA919X7XB05588-A98299A-R07-C48,46417,704.036462197506,C
7,SA919X7XB05588-A98299A-R07-C54,46627,705.841054618271,C
7,SA919X7XB05588-A98299A-R07-C61,61475,720.421462380682,C
7,SA919X7XB05588-A98299A-R07-C63,50232,700.941389221052,C
7,SA919X7XB05588-A98299A-R08-C07,48079,705.182117266976,C
7,SA919X7XB05588-A98299A-R08-C09,50549,710.258357362019,C
7,SA919X7XB05588-A98299A-R08-C13,58443,708.847437821673,C
7,SA919X7XB05588-A98299A-R08-C17,50616,718.246478788482,C
7,SA919X7XB05588-A98299A-R08-C19,43775,717.293364541606,C
7,SA919X7XB05588-A98299A-R08-C23,44006,719.793451500181,C
7,SA919X7XB05588-A98299A-R08-C24,52281,689.518404042952,C
7,SA919X7XB05588-A98299A-R08-C28,46807,695.820116539951,C
7,SA919X7XB05588-A98299A-R08-C30,54110,724.494872959635,C
7,SA919X7XB05588-A98299A-R08-C31,50768,707.885358799167,C
7,SA919X7XB05588-A98299A-R08-C33,36612,717.982957323891,C
7,SA919X7XB05588-A98299A-R08-C36,42671,710.259802969923,C
7,SA919X7XB05588-A98299A-R08-C37,51431,721.472180971901,C
7,SA919X7XB05588-A98299A-R08-C39,51604,712.067563266213,C
7,SA919X7XB05588-A98299A-R08-C41,48128,701.446448298374,C
7,SA919X7XB05588-A98299A-R08-C46,50040,715.576722364808,C
7,SA919X7XB05588-A98299A-R08-C51,53945,694.81364197619,C
7,SA919X7XB05588-A98299A-R08-C52,38724,710.342652982307,C
7,SA919X7XB05588-A98299A-R08-C63,52600,703.322593441208,C
7,SA919X7XB05588-A98299A-R09-C08,37817,710.268985037523,C
7,SA919X7XB05588-A98299A-R09-C09,41025,705.510965731869,C
7,SA919X7XB05588-A98299A-R09-C11,38175,703.935865968732,C
7,SA919X7XB05588-A98299A-R09-C12,34336,710.76918013815,C
7,SA919X7XB05588-A98299A-R09-C13,53699,719.089552788985,C
7,SA919X7XB05588-A98299A-R09-C15,34975,724.658573189344,C
7,SA919X7XB05588-A98299A-R09-C19,37118,705.097019628967,C
7,SA919X7XB05588-A98299A-R09-C20,27915,693.142598732398,C
7,SA919X7XB05588-A98299A-R09-C23,39503,696.812715238997,C
7,SA919X7XB05588-A98299A-R09-C25,46137,715.178377953675,C
7,SA919X7XB05588-A98299A-R09-C30,38850,706.938618880463,C
7,SA919X7XB05588-A98299A-R09-C40,39054,711.523029220372,C
7,SA919X7XB05588-A98299A-R09-C43,63213,703.87316917319,C
7,SA919X7XB05588-A98299A-R09-C44,42873,710.518258669859,C
7,SA919X7XB05588-A98299A-R09-C48,51069,705.980991693376,C
7,SA919X7XB05588-A98299A-R09-C52,42380,713.543280834964,C
7,SA919X7XB05588-A98299A-R09-C59,38747,697.345388354998,C
7,SA919X7XB05588-A98299A-R09-C61,49837,721.160133295867,C
7,SA919X7XB05588-A98299A-R09-C67,46918,708.010219157055,C
7,SA919X7XB05588-A98299A-R09-C68,22584,712.400009456232,C
