,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,g_ID,Gene.name
1645,142.78358,-1.1670289,0.3576843,-3.262735,1.10E-03,1.31E-02,ENSG00000181418,DDN
1205,2029.15826,-1.1649447,0.221343,-5.263075,1.42E-07,7.68E-06,ENSG00000156284,CLDN8
1596,1871.40237,-1.1607312,0.2055723,-5.646341,1.64E-08,1.20E-06,ENSG00000177119,ANO6
1589,4167.10479,-1.1578714,0.2238815,-5.171805,2.32E-07,1.18E-05,ENSG00000176731,RBIS
1053,137423.0302,-1.1533052,0.2290052,-5.036153,4.75E-07,2.23E-05,ENSG00000145425,RPS3A
29,278.97096,-1.1515135,0.2864128,-4.020468,5.81E-05,1.28E-03,ENSG00000011677,GABRA3
81,993.39504,-1.1445285,0.2157478,-5.304936,1.13E-07,6.28E-06,ENSG00000050130,JKAMP
1637,465.1485,-1.1430987,0.3033088,-3.768762,1.64E-04,2.93E-03,ENSG00000180776,ZDHHC20
1537,32122.6271,-1.1387633,0.2512762,-4.531918,5.85E-06,1.90E-04,ENSG00000171858,RPS21
1480,1112.96128,-1.1373143,0.1989889,-5.715465,1.09E-08,8.37E-07,ENSG00000169446,MMGT1
1056,755.53721,-1.1334039,0.2751847,-4.118703,3.81E-05,9.04E-04,ENSG00000145569,OTULINL
1146,1293.55399,-1.1322064,0.2343777,-4.830691,1.36E-06,5.57E-05,ENSG00000152256,PDK1
1389,464.0509,-1.1316119,0.2396611,-4.721717,2.34E-06,8.82E-05,ENSG00000165621,OXGR1
459,367.05966,-1.130653,0.2825265,-4.001936,6.28E-05,1.36E-03,ENSG00000111319,SCNN1A
807,2063.82431,-1.127047,0.2081108,-5.41561,6.11E-08,3.71E-06,ENSG00000133641,C12orf29
880,4570.16559,-1.1255579,0.179318,-6.276881,3.45E-10,3.45E-08,ENSG00000136868,SLC31A1
130,6680.81605,-1.1239947,0.1733744,-6.483047,8.99E-11,9.81E-09,ENSG00000067167,TRAM1
15,39682.32871,-1.1235984,0.2188589,-5.133893,2.84E-07,1.40E-05,ENSG00000007062,PROM1
1876,305.72327,-1.1233394,0.2943003,-3.816984,1.35E-04,2.51E-03,ENSG00000205795,CYS1
1857,1536.06072,-1.1196409,0.2646754,-4.230241,2.33E-05,6.11E-04,ENSG00000204287,HLA-DRA
566,662.45266,-1.1139551,0.3153296,-3.532669,4.11E-04,6.12E-03,ENSG00000117069,ST6GALNAC5
743,423.69212,-1.1129822,0.2820581,-3.945933,7.95E-05,1.65E-03,ENSG00000129521,EGLN3
780,2925.91723,-1.1118492,0.1999078,-5.56181,2.67E-08,1.82E-06,ENSG00000132274,TRIM22
1789,1248.89389,-1.1117269,0.1939259,-5.73274,9.88E-09,7.67E-07,ENSG00000197223,C1D
1642,3861.68864,-1.1112675,0.2235936,-4.970033,6.69E-07,2.98E-05,ENSG00000181061,HIGD1A
798,911.77524,-1.1102281,0.2497895,-4.444655,8.80E-06,2.69E-04,ENSG00000133107,TRPC4
1377,133.38813,-1.1081185,0.3691359,-3.001926,2.68E-03,2.58E-02,ENSG00000165259,HDX
1035,67552.14035,-1.1045119,0.2041879,-5.409291,6.33E-08,3.79E-06,ENSG00000143947,RPS27A
1343,563.81909,-1.1006362,0.2643043,-4.164276,3.12E-05,7.77E-04,ENSG00000164294,GPX8
530,996.95651,-1.0993988,0.2028018,-5.421051,5.92E-08,3.62E-06,ENSG00000115290,GRB14
1557,9503.84529,-1.096417,0.2203225,-4.976419,6.48E-07,2.89E-05,ENSG00000173207,CKS1B
1201,1775.79077,-1.0948986,0.1848667,-5.922637,3.17E-09,2.77E-07,ENSG00000156136,DCK
460,291.45403,-1.0942592,0.3290626,-3.325383,8.83E-04,1.10E-02,ENSG00000111335,OAS2
748,244.18081,-1.0937371,0.392638,-2.785612,5.34E-03,4.36E-02,ENSG00000130208,APOC1
1662,117.52168,-1.0919371,0.3838823,-2.844458,4.45E-03,3.80E-02,ENSG00000182993,C12orf60
1759,261.79944,-1.0888031,0.3155539,-3.450451,5.60E-04,7.79E-03,ENSG00000196139,AKR1C3
1822,3705.68573,-1.0882109,0.2061868,-5.277791,1.31E-07,7.21E-06,ENSG00000198522,GPN1
375,8345.0393,-1.0874281,0.1847544,-5.885803,3.96E-09,3.36E-07,ENSG00000105887,MTPN
808,1101.81746,-1.0868482,0.205343,-5.292841,1.20E-07,6.66E-06,ENSG00000133740,E2F5
1405,2685.13002,-1.0862829,0.2172432,-5.000309,5.72E-07,2.63E-05,ENSG00000166068,SPRED1
