,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,g_ID,Gene.name
2562,4.50E+01,3.8488242,1.3726681,2.8039,5.05E-03,2.50E-02,ENSG00000167588,GPD1
3334,3.72E+01,3.8482336,1.0993487,3.500467,4.64E-04,3.61E-03,ENSG00000196666,FAM180B
2703,8.99E+02,3.8440024,0.2400717,16.011895,1.06E-57,8.01E-55,ENSG00000170892,TSEN34
1292,2.72E+02,3.8278336,0.6224113,6.150006,7.75E-10,3.11E-08,ENSG00000126778,SIX1
637,1.41E+03,3.8233614,0.3929738,9.729303,2.26E-22,4.02E-20,ENSG00000103226,NOMO3
641,5.73E+02,3.8201151,0.6070551,6.292864,3.12E-10,1.36E-08,ENSG00000103319,EEF2K
3523,2.43E+01,3.8186392,1.1133414,3.429891,6.04E-04,4.49E-03,ENSG00000204444,APOM
2415,8.49E+03,3.8176646,1.2991348,2.938621,3.30E-03,1.77E-02,ENSG00000164692,COL1A2
247,2.89E+01,3.8101594,1.1233227,3.391865,6.94E-04,5.00E-03,ENSG00000069696,DRD4
1922,9.85E+01,3.8084844,0.9870791,3.858338,1.14E-04,1.14E-03,ENSG00000147003,CLTRN
2611,1.57E+02,3.8062434,0.7380858,5.156912,2.51E-07,5.92E-06,ENSG00000168477,TNXB
2225,2.51E+02,3.796763,0.7142961,5.315391,1.06E-07,2.77E-06,ENSG00000159713,TPPP3
2906,1.64E+03,3.7632349,0.3344297,11.252695,2.25E-29,7.51E-27,ENSG00000176945,MUC20
2460,6.45E+02,3.7626673,0.5189248,7.250892,4.14E-13,2.85E-11,ENSG00000165496,RPL10L
118,2.39E+02,3.7605007,0.6078333,6.186731,6.14E-10,2.52E-08,ENSG00000036530,CYP46A1
3516,1.55E+01,3.758413,1.4111808,2.663311,7.74E-03,3.49E-02,ENSG00000204403,CASP12
3722,6.59E+01,3.7500543,1.3321222,2.815098,4.88E-03,2.44E-02,ENSG00000240065,PSMB9
2070,1.85E+01,3.7450017,1.2928557,2.89669,3.77E-03,1.98E-02,ENSG00000152578,GRIA4
2619,3.20E+03,3.7183433,1.3380422,2.778943,5.45E-03,2.66E-02,ENSG00000168542,COL3A1
3095,1.38E+01,3.7105737,1.407839,2.635652,8.40E-03,3.73E-02,ENSG00000183644,C11orf88
2307,1.23E+02,3.7074896,1.2133198,3.055657,2.25E-03,1.30E-02,ENSG00000162614,NEXN
843,2.02E+01,3.7036192,1.3165275,2.813173,4.91E-03,2.45E-02,ENSG00000109819,PPARGC1A
3269,4.40E+01,3.7036013,0.9836417,3.765193,1.66E-04,1.55E-03,ENSG00000188452,CERKL
724,4.55E+01,3.6867326,1.1349978,3.248229,1.16E-03,7.60E-03,ENSG00000105472,CLEC11A
2840,8.74E+01,3.6865859,1.0071148,3.660542,2.52E-04,2.19E-03,ENSG00000174348,PODN
2444,6.93E+01,3.6561221,1.1095214,3.295224,9.83E-04,6.63E-03,ENSG00000165194,PCDH19
2529,5.42E+01,3.6547629,1.0971957,3.331004,8.65E-04,5.98E-03,ENSG00000166819,PLIN1
