,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,g_ID,Gene.name
3273,1.04E+03,-0.9007303,0.21934205,-4.10651,4.02E-05,4.39E-04,ENSG00000205593,DENND6B
2257,6.46E+02,-0.9001742,0.26822606,-3.356028,7.91E-04,5.33E-03,ENSG00000162654,GBP4
2710,9.25E+02,-0.899804,0.23047575,-3.904116,9.46E-05,9.17E-04,ENSG00000173890,GPR160
2204,3.27E+04,-0.8991801,0.14086159,-6.38343,1.73E-10,9.40E-09,ENSG00000160678,S100A1
928,1.40E+03,-0.8990229,0.19451966,-4.621759,3.81E-06,5.85E-05,ENSG00000113108,APBB3
2482,1.36E+03,-0.897713,0.20242084,-4.434884,9.21E-06,1.26E-04,ENSG00000167555,ZNF528
3331,2.07E+03,-0.8971636,0.185743,-4.830134,1.36E-06,2.45E-05,ENSG00000215252,GOLGA8B
1032,3.71E+02,-0.897083,0.34656208,-2.58852,9.64E-03,3.99E-02,ENSG00000116661,FBXO2
3409,7.35E+02,-0.8960962,0.25421231,-3.524991,4.23E-04,3.22E-03,ENSG00000244693,CTAGE8
1549,9.82E+02,-0.8957501,0.24005539,-3.731431,1.90E-04,1.65E-03,ENSG00000135722,FBXL8
345,2.01E+03,-0.8954413,0.19702932,-4.544711,5.50E-06,8.03E-05,ENSG00000078401,EDN1
233,6.15E+02,-0.8914632,0.27719978,-3.215959,1.30E-03,8.01E-03,ENSG00000066230,SLC9A3
433,3.61E+02,-0.8822223,0.34905618,-2.527451,1.15E-02,4.59E-02,ENSG00000088053,GP6
2358,1.83E+03,-0.8810219,0.21833486,-4.035186,5.46E-05,5.74E-04,ENSG00000164309,CMYA5
3026,7.31E+02,-0.8803766,0.25397012,-3.466457,5.27E-04,3.85E-03,ENSG00000186684,CYP27C1
506,6.92E+03,-0.8800702,0.13608739,-6.466949,1.00E-10,5.66E-09,ENSG00000099622,CIRBP
2744,7.46E+02,-0.8789492,0.27791866,-3.162613,1.56E-03,9.37E-03,ENSG00000175414,ARL10
1772,1.39E+03,-0.8779416,0.19523126,-4.496932,6.89E-06,9.82E-05,ENSG00000142303,ADAMTS10
2905,7.39E+03,-0.8754176,0.16976223,-5.156728,2.51E-07,5.83E-06,ENSG00000182871,COL18A1
1423,1.51E+03,-0.8747677,0.1941096,-4.506566,6.59E-06,9.45E-05,ENSG00000132003,ZSWIM4
1412,4.51E+03,-0.874544,0.13653109,-6.405457,1.50E-10,8.23E-09,ENSG00000131584,ACAP3
2682,4.69E+02,-0.8742343,0.31793835,-2.749698,5.97E-03,2.72E-02,ENSG00000172824,CES4A
647,8.05E+03,-0.8742274,0.12044447,-7.258343,3.92E-13,3.49E-11,ENSG00000103326,CAPN15
3341,3.51E+03,-0.8729358,0.1419543,-6.149414,7.78E-10,3.65E-08,ENSG00000221978,CCNL2
3148,1.31E+03,-0.8717512,0.20442082,-4.264493,2.00E-05,2.45E-04,ENSG00000197530,MIB2
3295,3.35E+03,-0.8715716,0.14431076,-6.039546,1.55E-09,6.72E-08,ENSG00000213339,QTRT1
596,8.51E+03,-0.8698546,0.13959903,-6.231094,4.63E-10,2.35E-08,ENSG00000101745,ANKRD12
2163,1.60E+03,-0.8691848,0.1848054,-4.703244,2.56E-06,4.18E-05,ENSG00000158805,ZNF276
2203,6.41E+02,-0.8676709,0.27216156,-3.188073,1.43E-03,8.69E-03,ENSG00000160602,NEK8
3248,7.24E+02,-0.8670418,0.25491567,-3.401289,6.71E-04,4.66E-03,ENSG00000204618,RNF39
1229,9.11E+02,-0.8663954,0.23449305,-3.69476,2.20E-04,1.86E-03,ENSG00000124143,ARHGAP40
1889,5.24E+03,-0.864389,0.14967134,-5.775247,7.68E-09,2.82E-07,ENSG00000146090,RASGEF1C
3307,2.20E+03,-0.8607157,0.16641088,-5.172232,2.31E-07,5.42E-06,ENSG00000213689,TREX1
