ens_gene_id,logFC,logCPM,F,PValue,FDR
ENSG00000204961,0.259306992209787,-0.79325421194351,0.446795545974808,0.522504312634626,0.72043756142225
ENSG00000100271,0.130949026038831,3.24253278066851,0.446738209689774,0.522530300414049,0.72043756142225
ENSG00000152213,-0.116195965882332,3.19934932356266,0.446578850588508,0.522602543155506,0.72043756142225
ENSG00000248905,0.144644871349175,2.05765162576123,0.44653960131642,0.522620339065388,0.72043756142225
ENSG00000163635,0.132843667693216,3.62779907160859,0.445695063668535,0.523003538490478,0.720852390214491
ENSG00000143756,-0.114598665649603,6.65122265653174,0.445675378121234,0.523012476969491,0.720852390214491
ENSG00000196844,0.421519893786826,-1.64089422107285,0.445204901386204,0.523226189717192,0.721084066149615
ENSG00000148513,0.242527152900553,-0.385343598409493,0.444820577639602,0.523400891281002,0.721261943120097
ENSG00000125510,-0.22462257577434,0.769760797591895,0.444701787782389,0.523454911941256,0.721273501712448
ENSG00000183479,0.230394583258852,0.772389197149199,0.444496110051651,0.523548470721161,0.721339533491865
ENSG00000186648,0.684731271274676,-2.48914227213097,0.44432569646925,0.523626012693151,0.721380165680095
ENSG00000064545,0.103900929940166,4.86999244902622,0.444230715055211,0.52366924085875,0.721380165680095
ENSG00000137103,-0.105169959075412,5.45026344646102,0.44320350011597,0.524137184784927,0.721907537244225
ENSG00000145439,-0.107991077242327,4.41367864679522,0.443189824473037,0.524143420056607,0.721907537244225
ENSG00000081237,-0.164045889522043,1.99797820560503,0.44274172322368,0.524347805693112,0.722126114558275
ENSG00000004975,-0.10812535728205,4.25058579208512,0.442095934933738,0.524642627244171,0.722469190296338
ENSG00000116473,-0.10375531958314,5.02661305238549,0.441651143337657,0.524845872108007,0.722678561529019
ENSG00000186452,-0.283213208834588,-1.37652468354286,0.44142725620988,0.524948232948023,0.722678561529019
ENSG00000196812,0.12591536978855,3.13497450554713,0.441420181707367,0.524951468021417,0.722678561529019
ENSG00000132031,-0.243563371993305,-0.117949482162013,0.441363136128453,0.524977555578653,0.722678561529019
ENSG00000028137,0.178496202175044,1.09490969805259,0.4409920728382,0.525147307340273,0.722798583428766
ENSG00000115289,0.107069695539452,3.89249999870883,0.440972635719194,0.525156202207766,0.722798583428766
ENSG00000142684,-0.197831102107886,3.9096064498708,0.440097878280326,0.525556809674796,0.723264504773577
ENSG00000130560,-0.110950469585718,5.16568343804927,0.439968883810645,0.525615933984298,0.723264504773577
ENSG00000173349,-0.119521380250485,4.04572356622149,0.439691152744069,0.525743274586958,0.723264504773577
ENSG00000100523,0.221248383056332,0.846438411904481,0.439626937888667,0.525772725715194,0.723264504773577
ENSG00000137824,-0.102075582739593,4.23144287026424,0.43959380097401,0.525787924672829,0.723264504773577
ENSG00000188846,-0.163278534026832,9.22894139988646,0.43953993997041,0.52581263097403,0.723264504773577
